STATUS;VALID_ON;LOT_TYPE_FK;IDE_CG_REF;IDE_CRM_GROUP_REF;IDE_POSITION_REF;IDE_POSITION_TYPE;IDE_EXP_CPTY_REF;IDE_COL_CPTY_REF;RCA_COL_MAX
5;20231231;1;CRM_1010114_311006;CRM_1010114;POS_311006;3;;;
5;20231231;1;CRM_1010116_311007;CRM_1010116;POS_311007;3;;;
5;20231231;1;CRM_1010117_311008;CRM_1010117;POS_311008;3;;;
5;20231231;1;CRM_1010119_311010;CRM_1010119;POS_311010;3;;;
5;20231231;1;CRM_1010119_311011;CRM_1010119;POS_311011;3;;;
5;20231231;1;CRM_1010120_311012;CRM_1010120;POS_311012;3;;;
5;20231231;1;CRM_1010125_311013;CRM_1010125;POS_311013;3;;;
5;20231231;1;CRM_1010126_311014;CRM_1010126;POS_311014;3;;;
5;20231231;1;CRM_1010127_311015;CRM_1010127;POS_311015;3;;;
5;20231231;1;CRM_1010130_311016;CRM_1010130;POS_311016;3;;;
5;20231231;1;CRM_1010131_311017;CRM_1010131;POS_311017;3;;;
5;20231231;1;CRM_1010136_311018;CRM_1010136;POS_311018;3;;;
5;20231231;1;CRM_1010136_311019;CRM_1010136;POS_311019;3;;;
5;20231231;1;CRM_1010139_311021;CRM_1010139;POS_311021;3;;;
5;20231231;1;CRM_1010140_311022;CRM_1010140;POS_311022;3;;;
5;20231231;1;CRM_1010140_311023;CRM_1010140;POS_311023;3;;;
5;20231231;1;CRM_1010141_311024;CRM_1010141;POS_311024;3;;;
5;20231231;1;CRM_1010142_311025;CRM_1010142;POS_311025;3;;;
5;20231231;1;CRM_1010143_311026;CRM_1010143;POS_311026;3;;;
5;20231231;1;CRM_1010148_311028;CRM_1010148;POS_311028;3;;;
5;20231231;1;CRM_1010149_311029;CRM_1010149;POS_311029;3;;;
5;20231231;1;CRM_1010150_311030;CRM_1010150;POS_311030;3;;;
5;20231231;1;CRM_1010152_311031;CRM_1010152;POS_311031;3;;;
5;20231231;1;CRM_1010153_311032;CRM_1010153;POS_311032;3;;;
5;20231231;1;CRM_1010154_311033;CRM_1010154;POS_311033;3;;;
5;20231231;1;CRM_1010154_311034;CRM_1010154;POS_311034;3;;;
5;20231231;1;CRM_1010156_311036;CRM_1010156;POS_311036;3;;;
5;20231231;1;CRM_1010157_311037;CRM_1010157;POS_311037;3;;;
5;20231231;1;CRM_1010158_311038;CRM_1010158;POS_311038;3;;;
5;20231231;1;CRM_1010159_311039;CRM_1010159;POS_311039;3;;;
5;20231231;1;CRM_1010161_311040;CRM_1010161;POS_311040;3;;;
5;20231231;1;CRM_1010162_311041;CRM_1010162;POS_311041;3;;;
5;20231231;1;CRM_1010164_311043;CRM_1010164;POS_311043;3;;;
5;20231231;1;CRM_1010169_311044;CRM_1010169;POS_311044;3;;;
5;20231231;1;CRM_1010169_311045;CRM_1010169;POS_311045;3;;;
5;20231231;1;CRM_1010171_311046;CRM_1010171;POS_311046;3;;;
5;20231231;1;CRM_1010171_311047;CRM_1010171;POS_311047;3;;;
5;20231231;1;CRM_1010175_311049;CRM_1010175;POS_311049;3;;;
5;20231231;1;CRM_1010180_311051;CRM_1010180;POS_311051;3;;;
5;20231231;1;CRM_1010180_311052;CRM_1010180;POS_311052;3;;;
5;20231231;1;CRM_1010181_311053;CRM_1010181;POS_311053;3;;;
5;20231231;1;CRM_1010181_311054;CRM_1010181;POS_311054;3;;;
5;20231231;1;CRM_1010187_311055;CRM_1010187;POS_311055;3;;;
5;20231231;1;CRM_1010190_311057;CRM_1010190;POS_311057;3;;;
5;20231231;1;CRM_1010190_311058;CRM_1010190;POS_311058;3;;;
5;20231231;1;CRM_1010193_311061;CRM_1010193;POS_311061;3;;;
5;20231231;1;CRM_1010197_311063;CRM_1010197;POS_311063;3;;;
5;20231231;1;CRM_1010198_311064;CRM_1010198;POS_311064;3;;;
5;20231231;1;CRM_1010201_311065;CRM_1010201;POS_311065;3;;;
5;20231231;1;CRM_1010205_311067;CRM_1010205;POS_311067;3;;;
5;20231231;1;CRM_1010205_311068;CRM_1010205;POS_311068;3;;;
5;20231231;1;CRM_1010206_311069;CRM_1010206;POS_311069;3;;;
5;20231231;1;CRM_1010207_311070;CRM_1010207;POS_311070;3;;;
5;20231231;1;CRM_1010208_311071;CRM_1010208;POS_311071;3;;;
5;20231231;1;CRM_1010212_311074;CRM_1010212;POS_311074;3;;;
5;20231231;1;CRM_1010221_311079;CRM_1010221;POS_311079;3;;;
5;20231231;1;CRM_1010223_311081;CRM_1010223;POS_311081;3;;;
5;20231231;1;CRM_1010223_311082;CRM_1010223;POS_311082;3;;;
5;20231231;1;CRM_1010226_311084;CRM_1010226;POS_311084;3;;;
5;20231231;1;CRM_1010227_311085;CRM_1010227;POS_311085;3;;;
5;20231231;1;CRM_1010227_311086;CRM_1010227;POS_311086;3;;;
5;20231231;1;CRM_1010234_311090;CRM_1010234;POS_311090;3;;;
5;20231231;1;CRM_1010240_311092;CRM_1010240;POS_311092;3;;;
5;20231231;1;CRM_1010240_311093;CRM_1010240;POS_311093;3;;;
5;20231231;1;CRM_1010242_311094;CRM_1010242;POS_311094;3;;;
5;20231231;1;CRM_1010243_311095;CRM_1010243;POS_311095;3;;;
5;20231231;1;CRM_1010245_311097;CRM_1010245;POS_311097;3;;;
5;20231231;1;CRM_1010245_311098;CRM_1010245;POS_311098;3;;;
5;20231231;1;CRM_1010246_311099;CRM_1010246;POS_311099;3;;;
5;20231231;1;CRM_1010247_311100;CRM_1010247;POS_311100;3;;;
5;20231231;1;CRM_1010250_311102;CRM_1010250;POS_311102;3;;;
5;20231231;1;CRM_1010254_311105;CRM_1010254;POS_311105;3;;;
5;20231231;1;CRM_1010255_311106;CRM_1010255;POS_311106;3;;;
5;20231231;1;CRM_1010255_311107;CRM_1010255;POS_311107;3;;;
5;20231231;1;CRM_1010259_311108;CRM_1010259;POS_311108;3;;;
5;20231231;1;CRM_1010259_311109;CRM_1010259;POS_311109;3;;;
5;20231231;1;CRM_1010262_311111;CRM_1010262;POS_311111;3;;;
5;20231231;1;CRM_1010264_311113;CRM_1010264;POS_311113;3;;;
5;20231231;1;CRM_1010266_311115;CRM_1010266;POS_311115;3;;;
5;20231231;1;CRM_1010273_311117;CRM_1010273;POS_311117;3;;;
5;20231231;1;CRM_1010278_311118;CRM_1010278;POS_311118;3;;;
5;20231231;1;CRM_1010279_311119;CRM_1010279;POS_311119;3;;;
5;20231231;1;CRM_1010280_311120;CRM_1010280;POS_311120;3;;;
5;20231231;1;CRM_1010281_311121;CRM_1010281;POS_311121;3;;;
5;20231231;1;CRM_1010284_311123;CRM_1010284;POS_311123;3;;;
5;20231231;1;CRM_1010285_311124;CRM_1010285;POS_311124;3;;;
5;20231231;1;CRM_1010287_311125;CRM_1010287;POS_311125;3;;;
5;20231231;1;CRM_1010287_311126;CRM_1010287;POS_311126;3;;;
5;20231231;1;CRM_1010289_311128;CRM_1010289;POS_311128;3;;;
5;20231231;1;CRM_1010300_311133;CRM_1010300;POS_311133;3;;;
5;20231231;1;CRM_1010303_311135;CRM_1010303;POS_311135;3;;;
5;20231231;1;CRM_1010305_311136;CRM_1010305;POS_311136;3;;;
5;20231231;1;CRM_1010306_311137;CRM_1010306;POS_311137;3;;;
5;20231231;1;CRM_1010307_311138;CRM_1010307;POS_311138;3;;;
5;20231231;1;CRM_1010308_311139;CRM_1010308;POS_311139;3;;;
5;20231231;1;CRM_1010308_311140;CRM_1010308;POS_311140;3;;;
5;20231231;1;CRM_1010312_311141;CRM_1010312;POS_311141;3;;;
5;20231231;1;CRM_1010315_311142;CRM_1010315;POS_311142;3;;;
5;20231231;1;CRM_1010318_311144;CRM_1010318;POS_311144;3;;;
5;20231231;1;CRM_1010320_311145;CRM_1010320;POS_311145;3;;;
5;20231231;1;CRM_1010323_311146;CRM_1010323;POS_311146;3;;;
5;20231231;1;CRM_1010323_311147;CRM_1010323;POS_311147;3;;;
5;20231231;1;CRM_1010324_311148;CRM_1010324;POS_311148;3;;;
5;20231231;1;CRM_1010333_311149;CRM_1010333;POS_311149;3;;;
5;20231231;1;CRM_1010334_311150;CRM_1010334;POS_311150;3;;;
5;20231231;1;CRM_1010334_311151;CRM_1010334;POS_311151;3;;;
5;20231231;1;CRM_1010335_311152;CRM_1010335;POS_311152;3;;;
5;20231231;1;CRM_1010336_311153;CRM_1010336;POS_311153;3;;;
5;20231231;1;CRM_1010337_311154;CRM_1010337;POS_311154;3;;;
5;20231231;1;CRM_1010338_311155;CRM_1010338;POS_311155;3;;;
5;20231231;1;CRM_1010339_311156;CRM_1010339;POS_311156;3;;;
5;20231231;1;CRM_1010347_311160;CRM_1010347;POS_311160;3;;;
5;20231231;1;CRM_1010347_311161;CRM_1010347;POS_311161;3;;;
5;20231231;1;CRM_1010349_311162;CRM_1010349;POS_311162;3;;;
5;20231231;1;CRM_1010350_311163;CRM_1010350;POS_311163;3;;;
5;20231231;1;CRM_1010351_311164;CRM_1010351;POS_311164;3;;;
5;20231231;1;CRM_1010351_311165;CRM_1010351;POS_311165;3;;;
5;20231231;1;CRM_1010353_311166;CRM_1010353;POS_311166;3;;;
5;20231231;1;CRM_1010358_311167;CRM_1010358;POS_311167;3;;;
5;20231231;1;CRM_1010360_311168;CRM_1010360;POS_311168;3;;;
5;20231231;1;CRM_1010361_311169;CRM_1010361;POS_311169;3;;;
5;20231231;1;CRM_1010364_311171;CRM_1010364;POS_311171;3;;;
5;20231231;1;CRM_1010365_311172;CRM_1010365;POS_311172;3;;;
5;20231231;1;CRM_1010365_311173;CRM_1010365;POS_311173;3;;;
5;20231231;1;CRM_1010366_311174;CRM_1010366;POS_311174;3;;;
5;20231231;1;CRM_1010367_311175;CRM_1010367;POS_311175;3;;;
5;20231231;1;CRM_1010369_311176;CRM_1010369;POS_311176;3;;;
5;20231231;1;CRM_1010369_311177;CRM_1010369;POS_311177;3;;;
5;20231231;1;CRM_1010372_311180;CRM_1010372;POS_311180;3;;;
5;20231231;1;CRM_1010374_311182;CRM_1010374;POS_311182;3;;;
5;20231231;1;CRM_1010375_311183;CRM_1010375;POS_311183;3;;;
5;20231231;1;CRM_1010380_311184;CRM_1010380;POS_311184;3;;;
5;20231231;1;CRM_1010386_311189;CRM_1010386;POS_311189;3;;;
5;20231231;1;CRM_1010388_311190;CRM_1010388;POS_311190;3;;;
5;20231231;1;CRM_1010394_311192;CRM_1010394;POS_311192;3;;;
5;20231231;1;CRM_1010395_311193;CRM_1010395;POS_311193;3;;;
5;20231231;1;CRM_1010397_311194;CRM_1010397;POS_311194;3;;;
5;20231231;1;CRM_1010397_311195;CRM_1010397;POS_311195;3;;;
5;20231231;1;CRM_1010398_311196;CRM_1010398;POS_311196;3;;;
5;20231231;1;CRM_1010400_311198;CRM_1010400;POS_311198;3;;;
5;20231231;1;CRM_1010400_311199;CRM_1010400;POS_311199;3;;;
5;20231231;1;CRM_1010401_311200;CRM_1010401;POS_311200;3;;;
5;20231231;1;CRM_1010401_311201;CRM_1010401;POS_311201;3;;;
5;20231231;1;CRM_1010402_311202;CRM_1010402;POS_311202;3;;;
5;20231231;1;CRM_1010403_311203;CRM_1010403;POS_311203;3;;;
5;20231231;1;CRM_1010404_311204;CRM_1010404;POS_311204;3;;;
5;20231231;1;CRM_1010405_311205;CRM_1010405;POS_311205;3;;;
5;20231231;1;CRM_1010414_311207;CRM_1010414;POS_311207;3;;;
5;20231231;1;CRM_1010415_311208;CRM_1010415;POS_311208;3;;;
5;20231231;1;CRM_1010416_311209;CRM_1010416;POS_311209;3;;;
5;20231231;1;CRM_1010421_311211;CRM_1010421;POS_311211;3;;;
5;20231231;1;CRM_1010421_311212;CRM_1010421;POS_311212;3;;;
5;20231231;1;CRM_1010422_311213;CRM_1010422;POS_311213;3;;;
5;20231231;1;CRM_1010427_311214;CRM_1010427;POS_311214;3;;;
5;20231231;1;CRM_1010427_311215;CRM_1010427;POS_311215;3;;;
5;20231231;1;CRM_1010431_311216;CRM_1010431;POS_311216;3;;;
5;20231231;1;CRM_1010431_311217;CRM_1010431;POS_311217;3;;;
5;20231231;1;CRM_1010432_311218;CRM_1010432;POS_311218;3;;;
5;20231231;1;CRM_1010434_311219;CRM_1010434;POS_311219;3;;;
5;20231231;1;CRM_1010434_311220;CRM_1010434;POS_311220;3;;;
5;20231231;1;CRM_1010438_311223;CRM_1010438;POS_311223;3;;;
5;20231231;1;CRM_1010438_311224;CRM_1010438;POS_311224;3;;;
5;20231231;1;CRM_1010444_311225;CRM_1010444;POS_311225;3;;;
5;20231231;1;CRM_1010445_311226;CRM_1010445;POS_311226;3;;;
5;20231231;1;CRM_1010446_311227;CRM_1010446;POS_311227;3;;;
5;20231231;1;CRM_1010446_311228;CRM_1010446;POS_311228;3;;;
5;20231231;1;CRM_1010457_311233;CRM_1010457;POS_311233;3;;;
5;20231231;1;CRM_1010458_311234;CRM_1010458;POS_311234;3;;;
5;20231231;1;CRM_1010458_311235;CRM_1010458;POS_311235;3;;;
5;20231231;1;CRM_1010460_311236;CRM_1010460;POS_311236;3;;;
5;20231231;1;CRM_1010462_311237;CRM_1010462;POS_311237;3;;;
5;20231231;1;CRM_1010462_311238;CRM_1010462;POS_311238;3;;;
5;20231231;1;CRM_1010463_311239;CRM_1010463;POS_311239;3;;;
5;20231231;1;CRM_1010463_311240;CRM_1010463;POS_311240;3;;;
5;20231231;1;CRM_1010464_311241;CRM_1010464;POS_311241;3;;;
5;20231231;1;CRM_1010465_311242;CRM_1010465;POS_311242;3;;;
5;20231231;1;CRM_1010466_311243;CRM_1010466;POS_311243;3;;;
5;20231231;1;CRM_1010471_311245;CRM_1010471;POS_311245;3;;;
5;20231231;1;CRM_1010471_311246;CRM_1010471;POS_311246;3;;;
5;20231231;1;CRM_1010473_311247;CRM_1010473;POS_311247;3;;;
5;20231231;1;CRM_1010475_311249;CRM_1010475;POS_311249;3;;;
5;20231231;1;CRM_1010475_311250;CRM_1010475;POS_311250;3;;;
5;20231231;1;CRM_1010476_311252;CRM_1010476;POS_311252;3;;;
5;20231231;1;CRM_1010479_311255;CRM_1010479;POS_311255;3;;;
5;20231231;1;CRM_1010479_311256;CRM_1010479;POS_311256;3;;;
5;20231231;1;CRM_1010480_311257;CRM_1010480;POS_311257;3;;;
5;20231231;1;CRM_1010481_311258;CRM_1010481;POS_311258;3;;;
5;20231231;1;CRM_1010482_311259;CRM_1010482;POS_311259;3;;;
5;20231231;1;CRM_1010487_311261;CRM_1010487;POS_311261;3;;;
5;20231231;1;CRM_1010489_311263;CRM_1010489;POS_311263;3;;;
5;20231231;1;CRM_1010495_311265;CRM_1010495;POS_311265;3;;;
5;20231231;1;CRM_1010496_311266;CRM_1010496;POS_311266;3;;;
5;20231231;1;CRM_1010499_311267;CRM_1010499;POS_311267;3;;;
5;20231231;1;CRM_1010500_311268;CRM_1010500;POS_311268;3;;;
5;20231231;1;CRM_1010501_311269;CRM_1010501;POS_311269;3;;;
5;20231231;1;CRM_1010502_311270;CRM_1010502;POS_311270;3;;;
5;20231231;1;CRM_1010504_311271;CRM_1010504;POS_311271;3;;;
5;20231231;1;CRM_1010505_311272;CRM_1010505;POS_311272;3;;;
5;20231231;1;CRM_1010507_311274;CRM_1010507;POS_311274;3;;;
5;20231231;1;CRM_1010507_311275;CRM_1010507;POS_311275;3;;;
5;20231231;1;CRM_1010508_311276;CRM_1010508;POS_311276;3;;;
5;20231231;1;CRM_1010510_311277;CRM_1010510;POS_311277;3;;;
5;20231231;1;CRM_1010511_311278;CRM_1010511;POS_311278;3;;;
5;20231231;1;CRM_1010511_311279;CRM_1010511;POS_311279;3;;;
5;20231231;1;CRM_1010516_311280;CRM_1010516;POS_311280;3;;;
5;20231231;1;CRM_1010517_311281;CRM_1010517;POS_311281;3;;;
5;20231231;1;CRM_1010518_311282;CRM_1010518;POS_311282;3;;;
5;20231231;1;CRM_1010523_311283;CRM_1010523;POS_311283;3;;;
5;20231231;1;CRM_1010524_311284;CRM_1010524;POS_311284;3;;;
5;20231231;1;CRM_1010527_311285;CRM_1010527;POS_311285;3;;;
5;20231231;1;CRM_1010527_311286;CRM_1010527;POS_311286;3;;;
5;20231231;1;CRM_1010534_311288;CRM_1010534;POS_311288;3;;;
5;20231231;1;CRM_1010539_311292;CRM_1010539;POS_311292;3;;;
5;20231231;1;CRM_1010539_311293;CRM_1010539;POS_311293;3;;;
5;20231231;1;CRM_1010543_311295;CRM_1010543;POS_311295;3;;;
5;20231231;1;CRM_1010544_311296;CRM_1010544;POS_311296;3;;;
5;20231231;1;CRM_1010544_311297;CRM_1010544;POS_311297;3;;;
5;20231231;1;CRM_1010547_311298;CRM_1010547;POS_311298;3;;;
5;20231231;1;CRM_1010548_311299;CRM_1010548;POS_311299;3;;;
5;20231231;1;CRM_1010553_311300;CRM_1010553;POS_311300;3;;;
5;20231231;1;CRM_1010556_311303;CRM_1010556;POS_311303;3;;;
5;20231231;1;CRM_1010557_311304;CRM_1010557;POS_311304;3;;;
5;20231231;1;CRM_1010561_311305;CRM_1010561;POS_311305;3;;;
5;20231231;1;CRM_1010562_311306;CRM_1010562;POS_311306;3;;;
5;20231231;1;CRM_1010569_311307;CRM_1010569;POS_311307;3;;;
5;20231231;1;CRM_1010569_311308;CRM_1010569;POS_311308;3;;;
5;20231231;1;CRM_1010570_311309;CRM_1010570;POS_311309;3;;;
5;20231231;1;CRM_1010572_311310;CRM_1010572;POS_311310;3;;;
5;20231231;1;CRM_1010573_311311;CRM_1010573;POS_311311;3;;;
5;20231231;1;CRM_1010574_311312;CRM_1010574;POS_311312;3;;;
5;20231231;1;CRM_1010575_311313;CRM_1010575;POS_311313;3;;;
5;20231231;1;CRM_1010577_311314;CRM_1010577;POS_311314;3;;;
5;20231231;1;CRM_1011154_311315;CRM_1011154;POS_311315;3;;;
5;20231231;1;CRM_1011155_311316;CRM_1011155;POS_311316;3;;;
5;20231231;1;CRM_1011155_311317;CRM_1011155;POS_311317;3;;;
5;20231231;1;CRM_1011156_311318;CRM_1011156;POS_311318;3;;;
5;20231231;1;CRM_1011156_311319;CRM_1011156;POS_311319;3;;;
5;20231231;1;CRM_1011157_311320;CRM_1011157;POS_311320;3;;;
5;20231231;1;CRM_1011161_311324;CRM_1011161;POS_311324;3;;;
5;20231231;1;CRM_1011161_311325;CRM_1011161;POS_311325;3;;;
5;20231231;1;CRM_1011162_311326;CRM_1011162;POS_311326;3;;;
5;20231231;1;CRM_1011162_311327;CRM_1011162;POS_311327;3;;;
5;20231231;1;CRM_1011168_311328;CRM_1011168;POS_311328;3;;;
5;20231231;1;CRM_1011171_311329;CRM_1011171;POS_311329;3;;;
5;20231231;1;CRM_1011173_311331;CRM_1011173;POS_311331;3;;;
5;20231231;1;CRM_1011174_311332;CRM_1011174;POS_311332;3;;;
5;20231231;1;CRM_1011176_311333;CRM_1011176;POS_311333;3;;;
5;20231231;1;CRM_1011178_311334;CRM_1011178;POS_311334;3;;;
5;20231231;1;CRM_1011183_311335;CRM_1011183;POS_311335;3;;;
5;20231231;1;CRM_1011184_311337;CRM_1011184;POS_311337;3;;;
5;20231231;1;CRM_1011185_311338;CRM_1011185;POS_311338;3;;;
5;20231231;1;CRM_1011186_311339;CRM_1011186;POS_311339;3;;;
5;20231231;1;CRM_1011187_311340;CRM_1011187;POS_311340;3;;;
5;20231231;1;CRM_1011187_311341;CRM_1011187;POS_311341;3;;;
5;20231231;1;CRM_1011199_311344;CRM_1011199;POS_311344;3;;;
5;20231231;1;CRM_1011201_311346;CRM_1011201;POS_311346;3;;;
5;20231231;1;CRM_1011202_311347;CRM_1011202;POS_311347;3;;;
5;20231231;1;CRM_1011203_311348;CRM_1011203;POS_311348;3;;;
5;20231231;1;CRM_1011204_311349;CRM_1011204;POS_311349;3;;;
5;20231231;1;CRM_1011204_311350;CRM_1011204;POS_311350;3;;;
5;20231231;1;CRM_1011205_311351;CRM_1011205;POS_311351;3;;;
5;20231231;1;CRM_1011206_311352;CRM_1011206;POS_311352;3;;;
5;20231231;1;CRM_1011206_311353;CRM_1011206;POS_311353;3;;;
5;20231231;1;CRM_1011208_311354;CRM_1011208;POS_311354;3;;;
5;20231231;1;CRM_1011209_311355;CRM_1011209;POS_311355;3;;;
5;20231231;1;CRM_1011209_311356;CRM_1011209;POS_311356;3;;;
5;20231231;1;CRM_1011215_311357;CRM_1011215;POS_311357;3;;;
5;20231231;1;CRM_1011217_311358;CRM_1011217;POS_311358;3;;;
5;20231231;1;CRM_1011217_311359;CRM_1011217;POS_311359;3;;;
5;20231231;1;CRM_1011219_311360;CRM_1011219;POS_311360;3;;;
5;20231231;1;CRM_1011220_311361;CRM_1011220;POS_311361;3;;;
5;20231231;1;CRM_1011221_311362;CRM_1011221;POS_311362;3;;;
5;20231231;1;CRM_1011226_311363;CRM_1011226;POS_311363;3;;;
5;20231231;1;CRM_1011230_311365;CRM_1011230;POS_311365;3;;;
5;20231231;1;CRM_1011235_311366;CRM_1011235;POS_311366;3;;;
5;20231231;1;CRM_1011236_311367;CRM_1011236;POS_311367;3;;;
5;20231231;1;CRM_1011239_311368;CRM_1011239;POS_311368;3;;;
5;20231231;1;CRM_1011240_311369;CRM_1011240;POS_311369;3;;;
5;20231231;1;CRM_1011242_311370;CRM_1011242;POS_311370;3;;;
5;20231231;1;CRM_1011243_311371;CRM_1011243;POS_311371;3;;;
5;20231231;1;CRM_1011243_311372;CRM_1011243;POS_311372;3;;;
5;20231231;1;CRM_1011250_311374;CRM_1011250;POS_311374;3;;;
5;20231231;1;CRM_1011259_311375;CRM_1011259;POS_311375;3;;;
5;20231231;1;CRM_1011261_311377;CRM_1011261;POS_311377;3;;;
5;20231231;1;CRM_1011264_311380;CRM_1011264;POS_311380;3;;;
5;20231231;1;CRM_1011264_311381;CRM_1011264;POS_311381;3;;;
5;20231231;1;CRM_1011265_311382;CRM_1011265;POS_311382;3;;;
5;20231231;1;CRM_1011267_311383;CRM_1011267;POS_311383;3;;;
5;20231231;1;CRM_1011271_311384;CRM_1011271;POS_311384;3;;;
5;20231231;1;CRM_1011271_311385;CRM_1011271;POS_311385;3;;;
5;20231231;1;CRM_1011272_311386;CRM_1011272;POS_311386;3;;;
5;20231231;1;CRM_1011272_311387;CRM_1011272;POS_311387;3;;;
5;20231231;1;CRM_1011273_311388;CRM_1011273;POS_311388;3;;;
5;20231231;1;CRM_1011274_311389;CRM_1011274;POS_311389;3;;;
5;20231231;1;CRM_1011274_311390;CRM_1011274;POS_311390;3;;;
5;20231231;1;CRM_1011275_311391;CRM_1011275;POS_311391;3;;;
5;20231231;1;CRM_1011276_311392;CRM_1011276;POS_311392;3;;;
5;20231231;1;CRM_1011276_311393;CRM_1011276;POS_311393;3;;;
5;20231231;1;CRM_1011282_311398;CRM_1011282;POS_311398;3;;;
5;20231231;1;CRM_1011282_311399;CRM_1011282;POS_311399;3;;;
5;20231231;1;CRM_1011284_311401;CRM_1011284;POS_311401;3;;;
5;20231231;1;CRM_1011284_311402;CRM_1011284;POS_311402;3;;;
5;20231231;1;CRM_1011285_311403;CRM_1011285;POS_311403;3;;;
5;20231231;1;CRM_1011285_311404;CRM_1011285;POS_311404;3;;;
5;20231231;1;CRM_1011287_311405;CRM_1011287;POS_311405;3;;;
5;20231231;1;CRM_1011288_311406;CRM_1011288;POS_311406;3;;;
5;20231231;1;CRM_1011289_311407;CRM_1011289;POS_311407;3;;;
5;20231231;1;CRM_1011290_311408;CRM_1011290;POS_311408;3;;;
5;20231231;1;CRM_1011290_311409;CRM_1011290;POS_311409;3;;;
5;20231231;1;CRM_1011296_311411;CRM_1011296;POS_311411;3;;;
5;20231231;1;CRM_1011300_311413;CRM_1011300;POS_311413;3;;;
5;20231231;1;CRM_1011302_311415;CRM_1011302;POS_311415;3;;;
5;20231231;1;CRM_1011304_311417;CRM_1011304;POS_311417;3;;;
5;20231231;1;CRM_1011305_311418;CRM_1011305;POS_311418;3;;;
5;20231231;1;CRM_1011306_311419;CRM_1011306;POS_311419;3;;;
5;20231231;1;CRM_1011307_311420;CRM_1011307;POS_311420;3;;;
5;20231231;1;CRM_1011307_311421;CRM_1011307;POS_311421;3;;;
5;20231231;1;CRM_1011309_311422;CRM_1011309;POS_311422;3;;;
5;20231231;1;CRM_1011313_311425;CRM_1011313;POS_311425;3;;;
5;20231231;1;CRM_1011313_311426;CRM_1011313;POS_311426;3;;;
5;20231231;1;CRM_1011316_311427;CRM_1011316;POS_311427;3;;;
5;20231231;1;CRM_1011316_311428;CRM_1011316;POS_311428;3;;;
5;20231231;1;CRM_1011319_311430;CRM_1011319;POS_311430;3;;;
5;20231231;1;CRM_1011319_311431;CRM_1011319;POS_311431;3;;;
5;20231231;1;CRM_1011320_311432;CRM_1011320;POS_311432;3;;;
5;20231231;1;CRM_1011320_311433;CRM_1011320;POS_311433;3;;;
5;20231231;1;CRM_1011324_311434;CRM_1011324;POS_311434;3;;;
5;20231231;1;CRM_1011328_311435;CRM_1011328;POS_311435;3;;;
5;20231231;1;CRM_1011328_311436;CRM_1011328;POS_311436;3;;;
5;20231231;1;CRM_1011329_311437;CRM_1011329;POS_311437;3;;;
5;20231231;1;CRM_1011330_311438;CRM_1011330;POS_311438;3;;;
5;20231231;1;CRM_1011330_311439;CRM_1011330;POS_311439;3;;;
5;20231231;1;CRM_1011333_311440;CRM_1011333;POS_311440;3;;;
5;20231231;1;CRM_1011333_311441;CRM_1011333;POS_311441;3;;;
5;20231231;1;CRM_1011334_311442;CRM_1011334;POS_311442;3;;;
5;20231231;1;CRM_1011335_311443;CRM_1011335;POS_311443;3;;;
5;20231231;1;CRM_1011338_311444;CRM_1011338;POS_311444;3;;;
5;20231231;1;CRM_1011340_311445;CRM_1011340;POS_311445;3;;;
5;20231231;1;CRM_1011346_311448;CRM_1011346;POS_311448;3;;;
5;20231231;1;CRM_1011351_311451;CRM_1011351;POS_311451;3;;;
5;20231231;1;CRM_1011352_311452;CRM_1011352;POS_311452;3;;;
5;20231231;1;CRM_1011354_311454;CRM_1011354;POS_311454;3;;;
5;20231231;1;CRM_1011355_311455;CRM_1011355;POS_311455;3;;;
5;20231231;1;CRM_1011356_311456;CRM_1011356;POS_311456;3;;;
5;20231231;1;CRM_1011357_311457;CRM_1011357;POS_311457;3;;;
5;20231231;1;CRM_1011358_311458;CRM_1011358;POS_311458;3;;;
5;20231231;1;CRM_1011359_311459;CRM_1011359;POS_311459;3;;;
5;20231231;1;CRM_1011360_311460;CRM_1011360;POS_311460;3;;;
5;20231231;1;CRM_1011364_311461;CRM_1011364;POS_311461;3;;;
5;20231231;1;CRM_1011365_311462;CRM_1011365;POS_311462;3;;;
5;20231231;1;CRM_1011365_311463;CRM_1011365;POS_311463;3;;;
5;20231231;1;CRM_1011367_311464;CRM_1011367;POS_311464;3;;;
5;20231231;1;CRM_1011368_311465;CRM_1011368;POS_311465;3;;;
5;20231231;1;CRM_1011368_311466;CRM_1011368;POS_311466;3;;;
5;20231231;1;CRM_1011372_311468;CRM_1011372;POS_311468;3;;;
5;20231231;1;CRM_1011373_311469;CRM_1011373;POS_311469;3;;;
5;20231231;1;CRM_1011374_311470;CRM_1011374;POS_311470;3;;;
5;20231231;1;CRM_1011380_311472;CRM_1011380;POS_311472;3;;;
5;20231231;1;CRM_1011382_311473;CRM_1011382;POS_311473;3;;;
5;20231231;1;CRM_1011383_311474;CRM_1011383;POS_311474;3;;;
5;20231231;1;CRM_1011387_311475;CRM_1011387;POS_311475;3;;;
5;20231231;1;CRM_1011388_311476;CRM_1011388;POS_311476;3;;;
5;20231231;1;CRM_1011388_311477;CRM_1011388;POS_311477;3;;;
5;20231231;1;CRM_1011389_311478;CRM_1011389;POS_311478;3;;;
5;20231231;1;CRM_1011391_311481;CRM_1011391;POS_311481;3;;;
