STATUS;VALID_ON;LOT_TYPE_FK;IDE_LIMIT_REF;CDE_C013;RCA_INCREASING_AMOUNT;TYP_CP_MOB_CD;TYP_COND_CREDIT;TYP_OWN_FUND_GUAR;PRD_PRODUCT;CDE_C022;AUDIT_INFO
5;20240331;1;LIM_301064;;;;2;;;;
5;20240331;1;LIM_301071;;;;2;;;;
5;20240331;1;LIM_301076;;;;2;;;;
5;20240331;1;LIM_301078;;;;2;;;;
5;20240331;1;LIM_301079;;;;2;;;;
5;20240331;1;LIM_301085;;;;2;;;;
5;20240331;1;LIM_301102;;;;2;;;;
5;20240331;1;LIM_301105;;;;2;;;;
5;20240331;1;LIM_301107;;;;2;;;;
5;20240331;1;LIM_301108;;;;2;;;;
5;20240331;1;LIM_301110;;;;2;;;;
5;20240331;1;LIM_301115;;;;2;;;;
5;20240331;1;LIM_310002;;;;2;;;;
5;20240331;1;LIM_310004;;;;2;;;;
5;20240331;1;LIM_310005;;;;2;;;;
5;20240331;1;LIM_310007;;;;2;;;;
5;20240331;1;LIM_310008;;;;2;;;;
5;20240331;1;LIM_310010;;;;2;;;;
5;20240331;1;LIM_310011;;;;2;;;;
5;20240331;1;LIM_310017;;;;2;;;;
5;20240331;1;LIM_310018;;;;2;;;;
5;20240331;1;LIM_310020;;;;2;;;;
5;20240331;1;LIM_310024;;;;2;;;;
5;20240331;1;LIM_310026;;;;2;;;;
5;20240331;1;LIM_310027;;;;2;;;;
5;20240331;1;LIM_310030;;;;2;;;;
5;20240331;1;LIM_310037;;;;2;;;;
5;20240331;1;LIM_310039;;;;2;;;;
5;20240331;1;LIM_310040;;;;2;;;;
5;20240331;1;LIM_310043;;;;2;;;;
5;20240331;1;LIM_310045;;;;2;;;;
5;20240331;1;LIM_310049;;;;2;;;;
5;20240331;1;LIM_310053;;;;2;;;;
5;20240331;1;LIM_310055;;;;2;;;;
5;20240331;1;LIM_310058;;;;2;;;;
5;20240331;1;LIM_310060;;;;2;;;;
5;20240331;1;LIM_310062;;;;2;;;;
5;20240331;1;LIM_310063;;;;2;;;;
5;20240331;1;LIM_310064;;;;2;;;;
5;20240331;1;LIM_310065;;;;2;;;;
5;20240331;1;LIM_310067;;;;2;;;;
5;20240331;1;LIM_310071;;;;2;;;;
5;20240331;1;LIM_310077;;;;2;;;;
5;20240331;1;LIM_310081;;;;2;;;;
5;20240331;1;LIM_310086;;;;2;;;;
5;20240331;1;LIM_310087;;;;2;;;;
5;20240331;1;LIM_310092;;;;2;;;;
5;20240331;1;LIM_310093;;;;2;;;;
5;20240331;1;LIM_310097;;;;2;;;;
5;20240331;1;LIM_310099;;;;2;;;;
5;20240331;1;LIM_310101;;;;2;;;;
5;20240331;1;LIM_310104;;;;2;;;;
5;20240331;1;LIM_310106;;;;2;;;;
5;20240331;1;LIM_310110;;;;2;;;;
5;20240331;1;LIM_310112;;;;2;;;;
5;20240331;1;LIM_310113;;;;2;;;;
5;20240331;1;LIM_310115;;;;2;;;;
5;20240331;1;LIM_310116;;;;2;;;;
5;20240331;1;LIM_310119;;;;2;;;;
5;20240331;1;LIM_310125;;;;2;;;;
5;20240331;1;LIM_310126;;;;2;;;;
5;20240331;1;LIM_310132;;;;2;;;;
5;20240331;1;LIM_310133;;;;2;;;;
5;20240331;1;LIM_310136;;;;2;;;;
5;20240331;1;LIM_310137;;;;2;;;;
5;20240331;1;LIM_310139;;;;2;;;;
5;20240331;1;LIM_310141;;;;2;;;;
5;20240331;1;LIM_310146;;;;2;;;;
5;20240331;1;LIM_310148;;;;2;;;;
5;20240331;1;LIM_310151;;;;2;;;;
5;20240331;1;LIM_310155;;;;2;;;;
5;20240331;1;LIM_310156;;;;2;;;;
5;20240331;1;LIM_310157;;;;2;;;;
5;20240331;1;LIM_310159;;;;2;;;;
5;20240331;1;LIM_310161;;;;2;;;;
5;20240331;1;LIM_310163;;;;2;;;;
5;20240331;1;LIM_310167;;;;2;;;;
5;20240331;1;LIM_310169;;;;2;;;;
5;20240331;1;LIM_310171;;;;2;;;;
5;20240331;1;LIM_310174;;;;2;;;;
5;20240331;1;LIM_310177;;;;2;;;;
5;20240331;1;LIM_310178;;;;2;;;;
5;20240331;1;LIM_310179;;;;2;;;;
5;20240331;1;LIM_310180;;;;2;;;;
5;20240331;1;LIM_310181;;;;2;;;;
5;20240331;1;LIM_310183;;;;2;;;;
5;20240331;1;LIM_310184;;;;2;;;;
5;20240331;1;LIM_310188;;;;2;;;;
5;20240331;1;LIM_310193;;;;2;;;;
5;20240331;1;LIM_310197;;;;2;;;;
5;20240331;1;LIM_310198;;;;2;;;;
5;20240331;1;LIM_310199;;;;2;;;;
5;20240331;1;LIM_310204;;;;2;;;;
5;20240331;1;LIM_310206;;;;2;;;;
5;20240331;1;LIM_310208;;;;2;;;;
5;20240331;1;LIM_310209;;;;2;;;;
5;20240331;1;LIM_310212;;;;2;;;;
5;20240331;1;LIM_310213;;;;2;;;;
5;20240331;1;LIM_310217;;;;2;;;;
5;20240331;1;LIM_310219;;;;2;;;;
5;20240331;1;LIM_310221;;;;2;;;;
5;20240331;1;LIM_310222;;;;2;;;;
5;20240331;1;LIM_310223;;;;2;;;;
5;20240331;1;LIM_310224;;;;2;;;;
5;20240331;1;LIM_310227;;;;2;;;;
5;20240331;1;LIM_310230;;;;2;;;;
5;20240331;1;LIM_310232;;;;2;;;;
5;20240331;1;LIM_310236;;;;2;;;;
5;20240331;1;LIM_310237;;;;2;;;;
5;20240331;1;LIM_310239;;;;2;;;;
5;20240331;1;LIM_310242;;;;2;;;;
5;20240331;1;LIM_310244;;;;2;;;;
5;20240331;1;LIM_310246;;;;2;;;;
5;20240331;1;LIM_310247;;;;2;;;;
5;20240331;1;LIM_310248;;;;2;;;;
5;20240331;1;LIM_310249;;;;2;;;;
5;20240331;1;LIM_310250;;;;2;;;;
5;20240331;1;LIM_310251;;;;2;;;;
5;20240331;1;LIM_310252;;;;2;;;;
5;20240331;1;LIM_310256;;;;2;;;;
5;20240331;1;LIM_310257;;;;2;;;;
5;20240331;1;LIM_310258;;;;2;;;;
5;20240331;1;LIM_310259;;;;2;;;;
5;20240331;1;LIM_310260;;;;2;;;;
5;20240331;1;LIM_310262;;;;2;;;;
5;20240331;1;LIM_310268;;;;2;;;;
5;20240331;1;LIM_310271;;;;2;;;;
5;20240331;1;LIM_310273;;;;2;;;;
5;20240331;1;LIM_310276;;;;2;;;;
5;20240331;1;LIM_310277;;;;2;;;;
5;20240331;1;LIM_310283;;;;2;;;;
5;20240331;1;LIM_310286;;;;2;;;;
5;20240331;1;LIM_310288;;;;2;;;;
5;20240331;1;LIM_310291;;;;2;;;;
5;20240331;1;LIM_310292;;;;2;;;;
5;20240331;1;LIM_310294;;;;2;;;;
5;20240331;1;LIM_310295;;;;2;;;;
5;20240331;1;LIM_310299;;;;2;;;;
5;20240331;1;LIM_310300;;;;2;;;;
5;20240331;1;LIM_310301;;;;2;;;;
5;20240331;1;LIM_310302;;;;2;;;;
5;20240331;1;LIM_310305;;;;2;;;;
5;20240331;1;LIM_310307;;;;2;;;;
5;20240331;1;LIM_310308;;;;2;;;;
5;20240331;1;LIM_310310;;;;2;;;;
5;20240331;1;LIM_310311;;;;2;;;;
5;20240331;1;LIM_310313;;;;2;;;;
5;20240331;1;LIM_310314;;;;2;;;;
5;20240331;1;LIM_310315;;;;2;;;;
5;20240331;1;LIM_310316;;;;2;;;;
5;20240331;1;LIM_310318;;;;2;;;;
5;20240331;1;LIM_310321;;;;2;;;;
5;20240331;1;LIM_310324;;;;2;;;;
5;20240331;1;LIM_310326;;;;2;;;;
5;20240331;1;LIM_310327;;;;2;;;;
5;20240331;1;LIM_310330;;;;2;;;;
5;20240331;1;LIM_310331;;;;2;;;;
5;20240331;1;LIM_310333;;;;2;;;;
5;20240331;1;LIM_310334;;;;2;;;;
5;20240331;1;LIM_310335;;;;2;;;;
5;20240331;1;LIM_310339;;;;2;;;;
5;20240331;1;LIM_310340;;;;2;;;;
5;20240331;1;LIM_310341;;;;2;;;;
5;20240331;1;LIM_310342;;;;2;;;;
5;20240331;1;LIM_310345;;;;2;;;;
5;20240331;1;LIM_310348;;;;2;;;;
5;20240331;1;LIM_310349;;;;2;;;;
5;20240331;1;LIM_310350;;;;2;;;;
5;20240331;1;LIM_310353;;;;2;;;;
5;20240331;1;LIM_310354;;;;2;;;;
5;20240331;1;LIM_310356;;;;2;;;;
5;20240331;1;LIM_310358;;;;2;;;;
5;20240331;1;LIM_310359;;;;2;;;;
5;20240331;1;LIM_310360;;;;2;;;;
5;20240331;1;LIM_310361;;;;2;;;;
5;20240331;1;LIM_310363;;;;2;;;;
5;20240331;1;LIM_310365;;;;2;;;;
5;20240331;1;LIM_310368;;;;2;;;;
5;20240331;1;LIM_310369;;;;2;;;;
5;20240331;1;LIM_310370;;;;2;;;;
5;20240331;1;LIM_310371;;;;2;;;;
5;20240331;1;LIM_310372;;;;2;;;;
5;20240331;1;LIM_310375;;;;2;;;;
5;20240331;1;LIM_310377;;;;2;;;;
5;20240331;1;LIM_310378;;;;2;;;;
5;20240331;1;LIM_310381;;;;2;;;;
5;20240331;1;LIM_310382;;;;2;;;;
5;20240331;1;LIM_310383;;;;2;;;;
5;20240331;1;LIM_310384;;;;2;;;;
5;20240331;1;LIM_310385;;;;2;;;;
5;20240331;1;LIM_310388;;;;2;;;;
5;20240331;1;LIM_310389;;;;2;;;;
5;20240331;1;LIM_310390;;;;2;;;;
5;20240331;1;LIM_310391;;;;2;;;;
5;20240331;1;LIM_310394;;;;2;;;;
5;20240331;1;LIM_310395;;;;2;;;;
5;20240331;1;LIM_310396;;;;2;;;;
5;20240331;1;LIM_310398;;;;2;;;;
5;20240331;1;LIM_310400;;;;2;;;;
5;20240331;1;LIM_310404;;;;2;;;;
5;20240331;1;LIM_310405;;;;2;;;;
5;20240331;1;LIM_310407;;;;2;;;;
5;20240331;1;LIM_310408;;;;2;;;;
5;20240331;1;LIM_310409;;;;2;;;;
5;20240331;1;LIM_310411;;;;2;;;;
5;20240331;1;LIM_310415;;;;2;;;;
5;20240331;1;LIM_310417;;;;2;;;;
5;20240331;1;LIM_310418;;;;2;;;;
5;20240331;1;LIM_310419;;;;2;;;;
5;20240331;1;LIM_310422;;;;2;;;;
5;20240331;1;LIM_310423;;;;2;;;;
5;20240331;1;LIM_310424;;;;2;;;;
5;20240331;1;LIM_310425;;;;2;;;;
5;20240331;1;LIM_310426;;;;2;;;;
5;20240331;1;LIM_310428;;;;2;;;;
5;20240331;1;LIM_310429;;;;2;;;;
5;20240331;1;LIM_310431;;;;2;;;;
5;20240331;1;LIM_310435;;;;2;;;;
5;20240331;1;LIM_310436;;;;2;;;;
5;20240331;1;LIM_310439;;;;2;;;;
5;20240331;1;LIM_310440;;;;2;;;;
5;20240331;1;LIM_310443;;;;2;;;;
5;20240331;1;LIM_310446;;;;2;;;;
5;20240331;1;LIM_310447;;;;2;;;;
5;20240331;1;LIM_310449;;;;2;;;;
5;20240331;1;LIM_310450;;;;2;;;;
5;20240331;1;LIM_310452;;;;2;;;;
5;20240331;1;LIM_310453;;;;2;;;;
5;20240331;1;LIM_310456;;;;2;;;;
5;20240331;1;LIM_310458;;;;2;;;;
5;20240331;1;LIM_310459;;;;2;;;;
5;20240331;1;LIM_310462;;;;2;;;;
5;20240331;1;LIM_310463;;;;2;;;;
5;20240331;1;LIM_310468;;;;2;;;;
5;20240331;1;LIM_310469;;;;2;;;;
5;20240331;1;LIM_310472;;;;2;;;;
5;20240331;1;LIM_310473;;;;2;;;;
5;20240331;1;LIM_310477;;;;2;;;;
5;20240331;1;LIM_310478;;;;2;;;;
5;20240331;1;LIM_310479;;;;2;;;;
5;20240331;1;LIM_310480;;;;2;;;;
5;20240331;1;LIM_310482;;;;2;;;;
5;20240331;1;LIM_310483;;;;2;;;;
5;20240331;1;LIM_310487;;;;2;;;;
5;20240331;1;LIM_310489;;;;2;;;;
5;20240331;1;LIM_310490;;;;2;;;;
5;20240331;1;LIM_310492;;;;2;;;;
5;20240331;1;LIM_310493;;;;2;;;;
5;20240331;1;LIM_310494;;;;2;;;;
5;20240331;1;LIM_310495;;;;2;;;;
5;20240331;1;LIM_310497;;;;2;;;;
5;20240331;1;LIM_310499;;;;2;;;;
5;20240331;1;LIM_310500;;;;2;;;;
5;20240331;1;LIM_310502;;;;2;;;;
5;20240331;1;LIM_310503;;;;2;;;;
5;20240331;1;LIM_310516;;;;2;;;;
5;20240331;1;LIM_310520;;;;2;;;;
5;20240331;1;LIM_310522;;;;2;;;;
5;20240331;1;LIM_310523;;;;2;;;;
5;20240331;1;LIM_310524;;;;2;;;;
5;20240331;1;LIM_310525;;;;2;;;;
5;20240331;1;LIM_310527;;;;2;;;;
5;20240331;1;LIM_310528;;;;2;;;;
5;20240331;1;LIM_310529;;;;2;;;;
5;20240331;1;LIM_310531;;;;2;;;;
5;20240331;1;LIM_310532;;;;2;;;;
5;20240331;1;LIM_310533;;;;2;;;;
5;20240331;1;LIM_310534;;;;2;;;;
5;20240331;1;LIM_310535;;;;2;;;;
5;20240331;1;LIM_310537;;;;2;;;;
5;20240331;1;LIM_310538;;;;2;;;;
5;20240331;1;LIM_310539;;;;2;;;;
5;20240331;1;LIM_310540;;;;2;;;;
5;20240331;1;LIM_310541;;;;2;;;;
5;20240331;1;LIM_310545;;;;2;;;;
5;20240331;1;LIM_310547;;;;2;;;;
5;20240331;1;LIM_310548;;;;2;;;;
5;20240331;1;LIM_310549;;;;2;;;;
5;20240331;1;LIM_310551;;;;2;;;;
5;20240331;1;LIM_310554;;;;2;;;;
5;20240331;1;LIM_310555;;;;2;;;;
5;20240331;1;LIM_310557;;;;2;;;;
5;20240331;1;LIM_310563;;;;2;;;;
5;20240331;1;LIM_310564;;;;2;;;;
5;20240331;1;LIM_310565;;;;2;;;;
5;20240331;1;LIM_310566;;;;2;;;;
5;20240331;1;LIM_310568;;;;2;;;;
5;20240331;1;LIM_310570;;;;2;;;;
5;20240331;1;LIM_310572;;;;2;;;;
5;20240331;1;LIM_310575;;;;2;;;;
5;20240331;1;LIM_310577;;;;2;;;;
5;20240331;1;LIM_310579;;;;2;;;;
5;20240331;1;LIM_310580;;;;2;;;;
5;20240331;1;LIM_310583;;;;2;;;;
5;20240331;1;LIM_310584;;;;2;;;;
5;20240331;1;LIM_310587;;;;2;;;;
5;20240331;1;LIM_310588;;;;2;;;;
5;20240331;1;LIM_310591;;;;2;;;;
5;20240331;1;LIM_310594;;;;2;;;;
5;20240331;1;LIM_310596;;;;2;;;;
5;20240331;1;LIM_310598;;;;2;;;;
5;20240331;1;LIM_310599;;;;2;;;;
5;20240331;1;LIM_310600;;;;2;;;;
5;20240331;1;LIM_310601;;;;2;;;;
5;20240331;1;LIM_310603;;;;2;;;;
5;20240331;1;LIM_310605;;;;2;;;;
5;20240331;1;LIM_310606;;;;2;;;;
5;20240331;1;LIM_310607;;;;2;;;;
5;20240331;1;LIM_310609;;;;2;;;;
5;20240331;1;LIM_310611;;;;2;;;;
5;20240331;1;LIM_310614;;;;2;;;;
5;20240331;1;LIM_310620;;;;2;;;;
5;20240331;1;LIM_310621;;;;2;;;;
5;20240331;1;LIM_310622;;;;2;;;;
5;20240331;1;LIM_310623;;;;2;;;;
5;20240331;1;LIM_310624;;;;2;;;;
5;20240331;1;LIM_310627;;;;2;;;;
5;20240331;1;LIM_310629;;;;2;;;;
5;20240331;1;LIM_310630;;;;2;;;;
5;20240331;1;LIM_310632;;;;2;;;;
5;20240331;1;LIM_310633;;;;2;;;;
5;20240331;1;LIM_310635;;;;2;;;;
5;20240331;1;LIM_310636;;;;2;;;;
5;20240331;1;LIM_310637;;;;2;;;;
5;20240331;1;LIM_310639;;;;2;;;;
5;20240331;1;LIM_310642;;;;2;;;;
5;20240331;1;LIM_310644;;;;2;;;;
5;20240331;1;LIM_310649;;;;2;;;;
5;20240331;1;LIM_310651;;;;2;;;;
5;20240331;1;LIM_310652;;;;2;;;;
5;20240331;1;LIM_310653;;;;2;;;;
5;20240331;1;LIM_310654;;;;2;;;;
5;20240331;1;LIM_310655;;;;2;;;;
5;20240331;1;LIM_310657;;;;2;;;;
5;20240331;1;LIM_310658;;;;2;;;;
5;20240331;1;LIM_310663;;;;2;;;;
5;20240331;1;LIM_310665;;;;2;;;;
5;20240331;1;LIM_310666;;;;2;;;;
5;20240331;1;LIM_310667;;;;2;;;;
5;20240331;1;LIM_310675;;;;2;;;;
5;20240331;1;LIM_310676;;;;2;;;;
5;20240331;1;LIM_310677;;;;2;;;;
5;20240331;1;LIM_310678;;;;2;;;;
5;20240331;1;LIM_310679;;;;2;;;;
5;20240331;1;LIM_310680;;;;2;;;;
5;20240331;1;LIM_310682;;;;2;;;;
5;20240331;1;LIM_310683;;;;2;;;;
5;20240331;1;LIM_310686;;;;2;;;;
5;20240331;1;LIM_310687;;;;2;;;;
5;20240331;1;LIM_310688;;;;2;;;;
5;20240331;1;LIM_310692;;;;2;;;;
5;20240331;1;LIM_310693;;;;2;;;;
5;20240331;1;LIM_310695;;;;2;;;;
5;20240331;1;LIM_310699;;;;2;;;;
5;20240331;1;LIM_310701;;;;2;;;;
5;20240331;1;LIM_310702;;;;2;;;;
5;20240331;1;LIM_310704;;;;2;;;;
5;20240331;1;LIM_310705;;;;2;;;;
5;20240331;1;LIM_310708;;;;2;;;;
5;20240331;1;LIM_310709;;;;2;;;;
5;20240331;1;LIM_310710;;;;2;;;;
5;20240331;1;LIM_310711;;;;2;;;;
5;20240331;1;LIM_310713;;;;2;;;;
5;20240331;1;LIM_310714;;;;2;;;;
5;20240331;1;LIM_310715;;;;2;;;;
5;20240331;1;LIM_310720;;;;2;;;;
5;20240331;1;LIM_310721;;;;2;;;;
5;20240331;1;LIM_310723;;;;2;;;;
5;20240331;1;LIM_310725;;;;2;;;;
5;20240331;1;LIM_310727;;;;2;;;;
5;20240331;1;LIM_310728;;;;2;;;;
5;20240331;1;LIM_310729;;;;2;;;;
5;20240331;1;LIM_310730;;;;2;;;;
5;20240331;1;LIM_310731;;;;2;;;;
5;20240331;1;LIM_310733;;;;2;;;;
5;20240331;1;LIM_310734;;;;2;;;;
5;20240331;1;LIM_310735;;;;2;;;;
5;20240331;1;LIM_310738;;;;2;;;;
5;20240331;1;LIM_310740;;;;2;;;;
5;20240331;1;LIM_310742;;;;2;;;;
5;20240331;1;LIM_310743;;;;2;;;;
5;20240331;1;LIM_310745;;;;2;;;;
5;20240331;1;LIM_310746;;;;2;;;;
5;20240331;1;LIM_310747;;;;2;;;;
5;20240331;1;LIM_310748;;;;2;;;;
5;20240331;1;LIM_310750;;;;2;;;;
5;20240331;1;LIM_310751;;;;2;;;;
5;20240331;1;LIM_310752;;;;2;;;;
5;20240331;1;LIM_310753;;;;2;;;;
5;20240331;1;LIM_310754;;;;2;;;;
5;20240331;1;LIM_310755;;;;2;;;;
5;20240331;1;LIM_310757;;;;2;;;;
5;20240331;1;LIM_310758;;;;2;;;;
5;20240331;1;LIM_310759;;;;2;;;;
5;20240331;1;LIM_310760;;;;2;;;;
5;20240331;1;LIM_310761;;;;2;;;;
5;20240331;1;LIM_310765;;;;2;;;;
5;20240331;1;LIM_310768;;;;2;;;;
5;20240331;1;LIM_310769;;;;2;;;;
5;20240331;1;LIM_310771;;;;2;;;;
5;20240331;1;LIM_310773;;;;2;;;;
5;20240331;1;LIM_310776;;;;2;;;;
5;20240331;1;LIM_310779;;;;2;;;;
5;20240331;1;LIM_310780;;;;2;;;;
5;20240331;1;LIM_310781;;;;2;;;;
5;20240331;1;LIM_310783;;;;2;;;;
5;20240331;1;LIM_310784;;;;2;;;;
5;20240331;1;LIM_310785;;;;2;;;;
5;20240331;1;LIM_310787;;;;2;;;;
5;20240331;1;LIM_310790;;;;2;;;;
5;20240331;1;LIM_310792;;;;2;;;;
5;20240331;1;LIM_310794;;;;2;;;;
5;20240331;1;LIM_310795;;;;2;;;;
5;20240331;1;LIM_310796;;;;2;;;;
5;20240331;1;LIM_310798;;;;2;;;;
5;20240331;1;LIM_310799;;;;2;;;;
5;20240331;1;LIM_310800;;;;2;;;;
5;20240331;1;LIM_310801;;;;2;;;;
5;20240331;1;LIM_310802;;;;2;;;;
5;20240331;1;LIM_310803;;;;2;;;;
5;20240331;1;LIM_310805;;;;2;;;;
5;20240331;1;LIM_310806;;;;2;;;;
5;20240331;1;LIM_310807;;;;2;;;;
5;20240331;1;LIM_310809;;;;2;;;;
5;20240331;1;LIM_310810;;;;2;;;;
5;20240331;1;LIM_310814;;;;2;;;;
5;20240331;1;LIM_310816;;;;2;;;;
5;20240331;1;LIM_310817;;;;2;;;;
5;20240331;1;LIM_310821;;;;2;;;;
5;20240331;1;LIM_310822;;;;2;;;;
5;20240331;1;LIM_310824;;;;2;;;;
5;20240331;1;LIM_310828;;;;2;;;;
5;20240331;1;LIM_310829;;;;2;;;;
5;20240331;1;LIM_310831;;;;2;;;;
5;20240331;1;LIM_310832;;;;2;;;;
5;20240331;1;LIM_310834;;;;2;;;;
5;20240331;1;LIM_310836;;;;2;;;;
5;20240331;1;LIM_310839;;;;2;;;;
5;20240331;1;LIM_310842;;;;2;;;;
5;20240331;1;LIM_310843;;;;2;;;;
5;20240331;1;LIM_310845;;;;2;;;;
5;20240331;1;LIM_310847;;;;2;;;;
5;20240331;1;LIM_310848;;;;2;;;;
5;20240331;1;LIM_310850;;;;2;;;;
5;20240331;1;LIM_310851;;;;2;;;;
5;20240331;1;LIM_310852;;;;2;;;;
5;20240331;1;LIM_310853;;;;2;;;;
5;20240331;1;LIM_310855;;;;2;;;;
5;20240331;1;LIM_310858;;;;2;;;;
5;20240331;1;LIM_310859;;;;2;;;;
5;20240331;1;LIM_310861;;;;2;;;;
5;20240331;1;LIM_310862;;;;2;;;;
5;20240331;1;LIM_310866;;;;2;;;;
5;20240331;1;LIM_310868;;;;2;;;;
5;20240331;1;LIM_310869;;;;2;;;;
5;20240331;1;LIM_310870;;;;2;;;;
5;20240331;1;LIM_310872;;;;2;;;;
5;20240331;1;LIM_310873;;;;2;;;;
5;20240331;1;LIM_310877;;;;2;;;;
5;20240331;1;LIM_310883;;;;2;;;;
5;20240331;1;LIM_310886;;;;2;;;;
5;20240331;1;LIM_310887;;;;2;;;;
5;20240331;1;LIM_310888;;;;2;;;;
5;20240331;1;LIM_310890;;;;2;;;;
5;20240331;1;LIM_310891;;;;2;;;;
5;20240331;1;LIM_310896;;;;2;;;;
5;20240331;1;LIM_310898;;;;2;;;;
5;20240331;1;LIM_310899;;;;2;;;;
5;20240331;1;LIM_310900;;;;2;;;;
5;20240331;1;LIM_310901;;;;2;;;;
5;20240331;1;LIM_310903;;;;2;;;;
5;20240331;1;LIM_310905;;;;2;;;;
5;20240331;1;LIM_310907;;;;2;;;;
5;20240331;1;LIM_310909;;;;2;;;;
5;20240331;1;LIM_310911;;;;2;;;;
5;20240331;1;LIM_310912;;;;2;;;;
5;20240331;1;LIM_310915;;;;2;;;;
5;20240331;1;LIM_310916;;;;2;;;;
5;20240331;1;LIM_310917;;;;2;;;;
5;20240331;1;LIM_310918;;;;2;;;;
5;20240331;1;LIM_310920;;;;2;;;;
5;20240331;1;LIM_310923;;;;2;;;;
5;20240331;1;LIM_310924;;;;2;;;;
5;20240331;1;LIM_310925;;;;2;;;;
5;20240331;1;LIM_310927;;;;2;;;;
5;20240331;1;LIM_310928;;;;2;;;;
5;20240331;1;LIM_310929;;;;2;;;;
5;20240331;1;LIM_310930;;;;2;;;;
5;20240331;1;LIM_310932;;;;2;;;;
5;20240331;1;LIM_310933;;;;2;;;;
5;20240331;1;LIM_310934;;;;2;;;;
5;20240331;1;LIM_310939;;;;2;;;;
5;20240331;1;LIM_310940;;;;2;;;;
5;20240331;1;LIM_310942;;;;2;;;;
5;20240331;1;LIM_310947;;;;2;;;;
5;20240331;1;LIM_310948;;;;2;;;;
5;20240331;1;LIM_310951;;;;2;;;;
5;20240331;1;LIM_310953;;;;2;;;;
5;20240331;1;LIM_310954;;;;2;;;;
5;20240331;1;LIM_310956;;;;2;;;;
5;20240331;1;LIM_310958;;;;2;;;;
5;20240331;1;LIM_310960;;;;2;;;;
5;20240331;1;LIM_310961;;;;2;;;;
5;20240331;1;LIM_310962;;;;2;;;;
5;20240331;1;LIM_310963;;;;2;;;;
5;20240331;1;LIM_310964;;;;2;;;;
5;20240331;1;LIM_310966;;;;2;;;;
5;20240331;1;LIM_310967;;;;2;;;;
5;20240331;1;LIM_310969;;;;2;;;;
5;20240331;1;LIM_310970;;;;2;;;;
5;20240331;1;LIM_310971;;;;2;;;;
5;20240331;1;LIM_310973;;;;2;;;;
5;20240331;1;LIM_310974;;;;2;;;;
5;20240331;1;LIM_310975;;;;2;;;;
5;20240331;1;LIM_310976;;;;2;;;;
5;20240331;1;LIM_310977;;;;2;;;;
5;20240331;1;LIM_310978;;;;2;;;;
5;20240331;1;LIM_310980;;;;2;;;;
5;20240331;1;LIM_310981;;;;2;;;;
5;20240331;1;LIM_310982;;;;2;;;;
5;20240331;1;LIM_310985;;;;2;;;;
5;20240331;1;LIM_310987;;;;2;;;;
5;20240331;1;LIM_310988;;;;2;;;;
5;20240331;1;LIM_310990;;;;2;;;;
5;20240331;1;LIM_310991;;;;2;;;;
5;20240331;1;LIM_310992;;;;2;;;;
5;20240331;1;LIM_310993;;;;2;;;;
5;20240331;1;LIM_310996;;;;2;;;;
5;20240331;1;LIM_310997;;;;2;;;;
5;20240331;1;LIM_310999;;;;2;;;;
5;20240331;1;LIM_311001;;;;2;;;;
5;20240331;1;LIM_311002;;;;2;;;;
5;20240331;1;LIM_311004;;;;2;;;;
5;20240331;1;LIM_311005;;;;2;;;;
5;20240331;1;LIM_311006;;;;2;;;;
5;20240331;1;LIM_311007;;;;2;;;;
5;20240331;1;LIM_311008;;;;2;;;;
5;20240331;1;LIM_311010;;;;2;;;;
5;20240331;1;LIM_311012;;;;2;;;;
5;20240331;1;LIM_311013;;;;2;;;;
5;20240331;1;LIM_311014;;;;2;;;;
5;20240331;1;LIM_311015;;;;2;;;;
5;20240331;1;LIM_311016;;;;2;;;;
5;20240331;1;LIM_311017;;;;2;;;;
5;20240331;1;LIM_311018;;;;2;;;;
5;20240331;1;LIM_311021;;;;2;;;;
5;20240331;1;LIM_311022;;;;2;;;;
5;20240331;1;LIM_311024;;;;2;;;;
5;20240331;1;LIM_311025;;;;2;;;;
5;20240331;1;LIM_311026;;;;2;;;;
5;20240331;1;LIM_311028;;;;2;;;;
5;20240331;1;LIM_311029;;;;2;;;;
5;20240331;1;LIM_311030;;;;2;;;;
5;20240331;1;LIM_311031;;;;2;;;;
5;20240331;1;LIM_311032;;;;2;;;;
5;20240331;1;LIM_311033;;;;2;;;;
5;20240331;1;LIM_311036;;;;2;;;;
5;20240331;1;LIM_311037;;;;2;;;;
5;20240331;1;LIM_311038;;;;2;;;;
5;20240331;1;LIM_311039;;;;2;;;;
5;20240331;1;LIM_311040;;;;2;;;;
5;20240331;1;LIM_311041;;;;2;;;;
5;20240331;1;LIM_311043;;;;2;;;;
5;20240331;1;LIM_311044;;;;2;;;;
5;20240331;1;LIM_311046;;;;2;;;;
5;20240331;1;LIM_311049;;;;2;;;;
5;20240331;1;LIM_311051;;;;2;;;;
5;20240331;1;LIM_311053;;;;2;;;;
5;20240331;1;LIM_311055;;;;2;;;;
5;20240331;1;LIM_311057;;;;2;;;;
5;20240331;1;LIM_311061;;;;2;;;;
5;20240331;1;LIM_311063;;;;2;;;;
5;20240331;1;LIM_311064;;;;2;;;;
5;20240331;1;LIM_311065;;;;2;;;;
5;20240331;1;LIM_311067;;;;2;;;;
5;20240331;1;LIM_311069;;;;2;;;;
5;20240331;1;LIM_311070;;;;2;;;;
