STATUS;VALID_ON;LOT_TYPE_FK;CDE_INTERNAL_RATING;CCY_ISO_CURRENCY;DES_INTERNAL_RATING;IDE_COUNTERPARTY_REF;IDE_LIMIT_REF;IDE_RATING_INT_REF;IDE_CONTRACT_REF;IDE_INTERNAL_PARTY_REF;IDE_INTERNAL_ONE;IDE_INTERNAL_TWO;TYP_CREDIT_ASSESSMENT
5;20240331;1;2;EUR;;GRP_1009548;;POS_606137;CON_1009548;CTP_CKV;21/04/2020;;
5;20240331;1;2;EUR;;GRP_1009550;;POS_606139;CON_1009550;CTP_CKV;22/04/2020;;
5;20240331;1;2;EUR;;GRP_1009551;;POS_606140;CON_1009551;CTP_CKV;23/04/2020;;
5;20240331;1;2;EUR;;GRP_1009552;;POS_606141;CON_1009552;CTP_CKV;24/04/2020;;
5;20240331;1;4;EUR;;GRP_1009556;;POS_606144;CON_1009556;CTP_CKV;11/08/2023;;
5;20240331;1;4;EUR;;GRP_1009556;;POS_606145;CON_1009556;CTP_CKV;11/08/2023;;
5;20240331;1;2;EUR;;GRP_1009557;;POS_606146;CON_1009557;CTP_CKV;27/04/2020;;
5;20240331;1;2;EUR;;GRP_1001532;;POS_606147;CON_1001532;CTP_CKV;22/04/2020;;
5;20240331;1;2;EUR;;GRP_1009558;;POS_606149;CON_1009558;CTP_CKV;02/04/2022;;
5;20240331;1;2;EUR;;GRP_1009562;;POS_606153;CON_1009562;CTP_CKV;27/10/2023;;
5;20240331;1;2;EUR;;GRP_1009564;;POS_606155;CON_1009564;CTP_CKV;29/04/2020;;
5;20240331;1;2;EUR;;GRP_1008759;;POS_606156;CON_1008759;CTP_CKV;02/08/2020;;
5;20240331;1;2;EUR;;GRP_1009565;;POS_606157;CON_1009565;CTP_CKV;30/04/2020;;
5;20240331;1;2;EUR;;GRP_1009568;;POS_606158;CON_1009568;CTP_CKV;30/04/2020;;
5;20240331;1;2;EUR;;GRP_1003994;;POS_606162;CON_1003994;CTP_CKV;20/04/2020;;
5;20240331;1;2;EUR;;GRP_1003994;;POS_606163;CON_1003994;CTP_CKV;20/04/2020;;
5;20240331;1;2;EUR;;GRP_1004021;;POS_606164;CON_1004021;CTP_CKV;04/05/2020;;
5;20240331;1;2;EUR;;GRP_1009572;;POS_606166;CON_1009572;CTP_CKV;07/05/2020;;
5;20240331;1;7;EUR;;GRP_1009575;;POS_606168;CON_1009575;CTP_CKV;30/08/2023;;
5;20240331;1;2;EUR;;GRP_1003316;;POS_606169;CON_1003316;CTP_CKV;08/05/2020;;
5;20240331;1;2;EUR;;GRP_1003316;;POS_606170;CON_1003316;CTP_CKV;08/05/2020;;
5;20240331;1;2;EUR;;GRP_1009592;;POS_606174;CON_1009592;CTP_CKV;12/05/2020;;
5;20240331;1;2;EUR;;GRP_1009595;;POS_606178;CON_1009595;CTP_CKV;12/05/2020;;
5;20240331;1;2;EUR;;GRP_1002867;;POS_606182;CON_1002867;CTP_CKV;11/05/2020;;
5;20240331;1;2;EUR;;GRP_1009604;;POS_606186;CON_1009604;CTP_CKV;20/05/2020;;
5;20240331;1;2;EUR;;GRP_1009607;;POS_606190;CON_1009607;CTP_CKV;19/05/2020;;
5;20240331;1;2;EUR;;GRP_0906291;;POS_606191;CON_0906291;CTP_CKV;20/05/2020;;
5;20240331;1;2;EUR;;GRP_1007852;;POS_606192;CON_1007852;CTP_CKV;06/05/2020;;
5;20240331;1;2;EUR;;GRP_1009623;;POS_606193;CON_1009623;CTP_CKV;06/05/2021;;
5;20240331;1;2;EUR;;GRP_1009624;;POS_606194;CON_1009624;CTP_CKV;26/05/2020;;
5;20240331;1;2;EUR;;GRP_1009624;;POS_606195;CON_1009624;CTP_CKV;26/05/2020;;
5;20240331;1;2;EUR;;GRP_1009625;;POS_606196;CON_1009625;CTP_CKV;27/07/2022;;
5;20240331;1;2;EUR;;GRP_1009636;;POS_606198;CON_1009636;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_1007895;;POS_606199;CON_1007895;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_1007895;;POS_606200;CON_1007895;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_1007895;;POS_606201;CON_1007895;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_0906783;;POS_606203;CON_0906783;CTP_CKV;20/05/2020;;
5;20240331;1;3;EUR;;GRP_1009640;;POS_606205;CON_1009640;CTP_CKV;08/01/2024;;
5;20240331;1;3;EUR;;GRP_1009642;;POS_606208;CON_1009642;CTP_CKV;09/01/2023;;
5;20240331;1;2;EUR;;GRP_1009642;;POS_606209;CON_1009642;CTP_CKV;30/08/2023;;
5;20240331;1;2;EUR;;GRP_1009643;;POS_606210;CON_1009643;CTP_CKV;30/11/2021;;
5;20240331;1;2;EUR;;GRP_1009645;;POS_606213;CON_1009645;CTP_CKV;28/05/2020;;
5;20240331;1;2;EUR;;GRP_1009645;;POS_606214;CON_1009645;CTP_CKV;28/05/2020;;
5;20240331;1;2;EUR;;GRP_1009647;;POS_606215;CON_1009647;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_1009647;;POS_606216;CON_1009647;CTP_CKV;27/05/2020;;
5;20240331;1;2;EUR;;GRP_1009656;;POS_606220;CON_1009656;CTP_CKV;28/05/2020;;
5;20240331;1;2;EUR;;GRP_0951887;;POS_606223;CON_0951887;CTP_CKV;03/06/2020;;
5;20240331;1;2;EUR;;GRP_1009660;;POS_606228;CON_1009660;CTP_CKV;02/06/2020;;
5;20240331;1;4;EUR;;GRP_1009661;;POS_606230;CON_1009661;CTP_CKV;09/10/2023;;
5;20240331;1;2;EUR;;GRP_1007950;;POS_606231;CON_1007950;CTP_CKV;11/06/2021;;
5;20240331;1;2;EUR;;GRP_1007950;;POS_606232;CON_1007950;CTP_CKV;17/06/2022;;
5;20240331;1;2;EUR;;GRP_1009664;;POS_606235;CON_1009664;CTP_CKV;03/06/2020;;
5;20240331;1;2;EUR;;GRP_1009665;;POS_606236;CON_1009665;CTP_CKV;03/06/2020;;
5;20240331;1;3;EUR;;GRP_1009666;;POS_606239;CON_1009666;CTP_CKV;09/10/2023;;
5;20240331;1;2;EUR;;GRP_1009367;;POS_606240;CON_1009367;CTP_CKV;04/06/2020;;
5;20240331;1;2;EUR;;GRP_1009667;;POS_606241;CON_1009667;CTP_CKV;08/06/2020;;
5;20240331;1;2;EUR;;GRP_1009667;;POS_606242;CON_1009667;CTP_CKV;08/06/2020;;
5;20240331;1;2;EUR;;GRP_1009669;;POS_606244;CON_1009669;CTP_CKV;12/06/2020;;
5;20240331;1;2;EUR;;GRP_1009669;;POS_606245;CON_1009669;CTP_CKV;30/01/2023;;
5;20240331;1;2;EUR;;GRP_1003258;;POS_606247;CON_1003258;CTP_CKV;11/06/2020;;
5;20240331;1;2;EUR;;GRP_1009690;;POS_606248;CON_1009690;CTP_CKV;04/06/2020;;
5;20240331;1;2;EUR;;GRP_1009047;;POS_606249;CON_1009047;CTP_CKV;05/06/2020;;
5;20240331;1;2;EUR;;GRP_1009692;;POS_606251;CON_1009692;CTP_CKV;02/07/2022;;
5;20240331;1;2;EUR;;GRP_1009695;;POS_606255;CON_1009695;CTP_CKV;17/06/2020;;
5;20240331;1;2;EUR;;GRP_1009696;;POS_606256;CON_1009696;CTP_CKV;04/06/2020;;
5;20240331;1;2;EUR;;GRP_1009697;;POS_606258;CON_1009697;CTP_CKV;16/06/2020;;
5;20240331;1;2;EUR;;GRP_1009718;;POS_606264;CON_1009718;CTP_CKV;23/06/2020;;
5;20240331;1;4;EUR;;GRP_1009720;;POS_606265;CON_1009720;CTP_CKV;14/07/2023;;
5;20240331;1;2;EUR;;GRP_1009723;;POS_606266;CON_1009723;CTP_CKV;24/06/2020;;
5;20240331;1;2;EUR;;GRP_1009724;;POS_606267;CON_1009724;CTP_CKV;25/06/2020;;
5;20240331;1;2;EUR;;GRP_1009725;;POS_606268;CON_1009725;CTP_CKV;25/06/2020;;
5;20240331;1;2;EUR;;GRP_1009727;;POS_606270;CON_1009727;CTP_CKV;26/06/2020;;
5;20240331;1;2;EUR;;GRP_1009727;;POS_606271;CON_1009727;CTP_CKV;26/06/2020;;
5;20240331;1;3;EUR;;GRP_1009743;;POS_606275;CON_1009743;CTP_CKV;05/02/2024;;
5;20240331;1;2;EUR;;GRP_1009747;;POS_606277;CON_1009747;CTP_CKV;19/06/2020;;
5;20240331;1;2;EUR;;GRP_1009748;;POS_606278;CON_1009748;CTP_CKV;30/06/2020;;
5;20240331;1;2;EUR;;GRP_1009749;;POS_606279;CON_1009749;CTP_CKV;30/06/2020;;
5;20240331;1;4;EUR;;GRP_1009750;;POS_606280;CON_1009750;CTP_CKV;01/07/2022;;
5;20240331;1;4;EUR;;GRP_1009750;;POS_606281;CON_1009750;CTP_CKV;22/07/2022;;
5;20240331;1;2;EUR;;GRP_1009753;;POS_606283;CON_1009753;CTP_CKV;30/06/2020;;
5;20240331;1;3;EUR;;GRP_1009754;;POS_606284;CON_1009754;CTP_CKV;04/12/2023;;
5;20240331;1;4;EUR;;GRP_1009754;;POS_606285;CON_1009754;CTP_CKV;18/01/2022;;
5;20240331;1;2;EUR;;GRP_1009754;;POS_606286;CON_1009754;CTP_CKV;30/06/2020;;
5;20240331;1;2;EUR;;GRP_1009755;;POS_606287;CON_1009755;CTP_CKV;30/06/2020;;
5;20240331;1;2;EUR;;GRP_1009367;;POS_606289;CON_1009367;CTP_CKV;15/06/2020;;
5;20240331;1;2;EUR;;GRP_1009757;;POS_606290;CON_1009757;CTP_CKV;30/06/2020;;
5;20240331;1;4;EUR;;GRP_1009759;;POS_606292;CON_1009759;CTP_CKV;14/02/2022;;
5;20240331;1;2;EUR;;GRP_1009760;;POS_606295;CON_1009760;CTP_CKV;08/07/2020;;
5;20240331;1;4;EUR;;GRP_1009771;;POS_606297;CON_1009771;CTP_CKV;10/01/2024;;
5;20240331;1;4;EUR;;GRP_1009771;;POS_606298;CON_1009771;CTP_CKV;10/01/2024;;
5;20240331;1;2;EUR;;GRP_1009775;;POS_606303;CON_1009775;CTP_CKV;01/07/2020;;
5;20240331;1;2;EUR;;GRP_1009775;;POS_606304;CON_1009775;CTP_CKV;02/01/2022;;
5;20240331;1;2;EUR;;GRP_1009777;;POS_606309;CON_1009777;CTP_CKV;10/07/2020;;
5;20240331;1;2;EUR;;GRP_1009778;;POS_606312;CON_1009778;CTP_CKV;14/07/2020;;
5;20240331;1;2;EUR;;GRP_1009781;;POS_606313;CON_1009781;CTP_CKV;15/07/2020;;
5;20240331;1;2;EUR;;GRP_1009826;;POS_606327;CON_1009826;CTP_CKV;03/08/2020;;
5;20240331;1;2;EUR;;GRP_1009829;;POS_606328;CON_1009829;CTP_CKV;04/08/2020;;
5;20240331;1;2;EUR;;GRP_1009830;;POS_606329;CON_1009830;CTP_CKV;05/08/2020;;
5;20240331;1;3;EUR;;GRP_1009838;;POS_606334;CON_1009838;CTP_CKV;09/10/2023;;
5;20240331;1;2;EUR;;GRP_1009252;;POS_606335;CON_1009252;CTP_CKV;10/08/2020;;
5;20240331;1;2;EUR;;GRP_1009840;;POS_606337;CON_1009840;CTP_CKV;11/08/2020;;
5;20240331;1;2;EUR;;GRP_1009842;;POS_606338;CON_1009842;CTP_CKV;11/08/2020;;
5;20240331;1;2;EUR;;GRP_1009843;;POS_606339;CON_1009843;CTP_CKV;12/08/2020;;
5;20240331;1;2;EUR;;GRP_1009844;;POS_606340;CON_1009844;CTP_CKV;03/08/2020;;
5;20240331;1;2;EUR;;GRP_1009847;;POS_606346;CON_1009847;CTP_CKV;03/08/2020;;
5;20240331;1;2;EUR;;GRP_1009848;;POS_606347;CON_1009848;CTP_CKV;18/08/2020;;
5;20240331;1;2;EUR;;GRP_1009849;;POS_606348;CON_1009849;CTP_CKV;17/08/2020;;
5;20240331;1;2;EUR;;GRP_1009851;;POS_606349;CON_1009851;CTP_CKV;17/08/2020;;
5;20240331;1;2;EUR;;GRP_1009851;;POS_606350;CON_1009851;CTP_CKV;13/10/2023;;
5;20240331;1;2;EUR;;GRP_1009854;;POS_606353;CON_1009854;CTP_CKV;19/08/2020;;
5;20240331;1;4;EUR;;GRP_1008508;;POS_606356;CON_1008508;CTP_CKV;13/10/2023;;
5;20240331;1;2;EUR;;GRP_1009867;;POS_606358;CON_1009867;CTP_CKV;26/08/2020;;
5;20240331;1;2;EUR;;GRP_1009867;;POS_606359;CON_1009867;CTP_CKV;26/08/2020;;
5;20240331;1;2;EUR;;GRP_1009870;;POS_606360;CON_1009870;CTP_CKV;25/08/2020;;
5;20240331;1;2;EUR;;GRP_1009870;;POS_606361;CON_1009870;CTP_CKV;25/08/2020;;
5;20240331;1;2;EUR;;GRP_1009871;;POS_606362;CON_1009871;CTP_CKV;26/08/2020;;
5;20240331;1;4;EUR;;GRP_1009873;;POS_606364;CON_1009873;CTP_CKV;20/09/2022;;
5;20240331;1;2;EUR;;GRP_1009875;;POS_606366;CON_1009875;CTP_CKV;14/08/2020;;
5;20240331;1;2;EUR;;GRP_1009367;;POS_606367;CON_1009367;CTP_CKV;10/08/2020;;
5;20240331;1;2;EUR;;GRP_0906653;;POS_606368;CON_0906653;CTP_CKV;28/08/2020;;
5;20240331;1;2;EUR;;GRP_1009880;;POS_606370;CON_1009880;CTP_CKV;31/08/2020;;
5;20240331;1;2;EUR;;GRP_1009880;;POS_606371;CON_1009880;CTP_CKV;31/08/2020;;
5;20240331;1;2;EUR;;GRP_1008602;;POS_606373;CON_1008602;CTP_CKV;31/08/2020;;
5;20240331;1;2;EUR;;GRP_1009882;;POS_606375;CON_1009882;CTP_CKV;31/08/2020;;
5;20240331;1;4;EUR;;GRP_1009882;;POS_606376;CON_1009882;CTP_CKV;14/09/2023;;
5;20240331;1;4;EUR;;GRP_1009893;;POS_606379;CON_1009893;CTP_CKV;13/10/2023;;
5;20240331;1;2;EUR;;GRP_1009894;;POS_606380;CON_1009894;CTP_CKV;02/11/2021;;
5;20240331;1;2;EUR;;GRP_1009895;;POS_606381;CON_1009895;CTP_CKV;07/12/2023;;
5;20240331;1;2;EUR;;GRP_1008077;;POS_606382;CON_1008077;CTP_CKV;03/09/2020;;
5;20240331;1;2;EUR;;GRP_1009898;;POS_606383;CON_1009898;CTP_CKV;03/09/2020;;
5;20240331;1;2;EUR;;GRP_1009899;;POS_606384;CON_1009899;CTP_CKV;03/09/2020;;
5;20240331;1;2;EUR;;GRP_1009904;;POS_606387;CON_1009904;CTP_CKV;10/09/2020;;
5;20240331;1;4;EUR;;GRP_1009906;;POS_606388;CON_1009906;CTP_CKV;22/02/2023;;
5;20240331;1;4;EUR;;GRP_1009911;;POS_606389;CON_1009911;CTP_CKV;18/07/2023;;
5;20240331;1;2;EUR;;GRP_1009916;;POS_606391;CON_1009916;CTP_CKV;15/09/2020;;
5;20240331;1;2;EUR;;GRP_1009917;;POS_606392;CON_1009917;CTP_CKV;09/01/2023;;
5;20240331;1;3;EUR;;GRP_1009920;;POS_606394;CON_1009920;CTP_CKV;06/11/2023;;
5;20240331;1;2;EUR;;GRP_1004096;;POS_606395;CON_1004096;CTP_CKV;04/09/2020;;
5;20240331;1;2;EUR;;GRP_1004096;;POS_606396;CON_1004096;CTP_CKV;04/09/2020;;
5;20240331;1;4;EUR;;GRP_1009922;;POS_606398;CON_1009922;CTP_CKV;14/03/2024;;
5;20240331;1;2;EUR;;GRP_1002794;;POS_606401;CON_1002794;CTP_CKV;18/09/2020;;
5;20240331;1;2;EUR;;GRP_1009924;;POS_606402;CON_1009924;CTP_CKV;18/09/2020;;
5;20240331;1;7;EUR;;GRP_1009925;;POS_606404;CON_1009925;CTP_CKV;16/05/2023;;
5;20240331;1;2;EUR;;GRP_1009927;;POS_606406;CON_1009927;CTP_CKV;08/09/2020;;
5;20240331;1;4;EUR;;GRP_1009929;;POS_606409;CON_1009929;CTP_CKV;02/06/2022;;
5;20240331;1;4;EUR;;GRP_1009930;;POS_606410;CON_1009930;CTP_CKV;20/04/2022;;
5;20240331;1;2;EUR;;GRP_1000272;;POS_606411;CON_1000272;CTP_CKV;23/09/2020;;
5;20240331;1;2;EUR;;GRP_1009938;;POS_606415;CON_1009938;CTP_CKV;23/06/2023;;
5;20240331;1;3;EUR;;GRP_1009941;;POS_606416;CON_1009941;CTP_CKV;05/09/2022;;
5;20240331;1;2;EUR;;GRP_1003031;;POS_606417;CON_1003031;CTP_CKV;28/09/2020;;
5;20240331;1;2;EUR;;GRP_1009947;;POS_606419;CON_1009947;CTP_CKV;24/09/2020;;
5;20240331;1;2;EUR;;GRP_1009948;;POS_606420;CON_1009948;CTP_CKV;29/09/2020;;
5;20240331;1;2;EUR;;GRP_1009949;;POS_606421;CON_1009949;CTP_CKV;29/09/2020;;
5;20240331;1;2;EUR;;GRP_1009949;;POS_606422;CON_1009949;CTP_CKV;29/09/2020;;
5;20240331;1;2;EUR;;GRP_1009953;;POS_606423;CON_1009953;CTP_CKV;30/09/2020;;
5;20240331;1;2;EUR;;GRP_1009954;;POS_606425;CON_1009954;CTP_CKV;02/04/2021;;
5;20240331;1;2;EUR;;GRP_1009956;;POS_606426;CON_1009956;CTP_CKV;30/09/2020;;
5;20240331;1;2;EUR;;GRP_1009957;;POS_606427;CON_1009957;CTP_CKV;30/09/2020;;
5;20240331;1;2;EUR;;GRP_1009958;;POS_606428;CON_1009958;CTP_CKV;01/10/2020;;
5;20240331;1;2;EUR;;GRP_1009971;;POS_606433;CON_1009971;CTP_CKV;07/10/2020;;
5;20240331;1;2;EUR;;GRP_1009976;;POS_606435;CON_1009976;CTP_CKV;09/10/2020;;
5;20240331;1;2;EUR;;GRP_1009977;;POS_606436;CON_1009977;CTP_CKV;07/10/2020;;
5;20240331;1;3;EUR;;GRP_1009978;;POS_606437;CON_1009978;CTP_CKV;09/01/2023;;
5;20240331;1;2;EUR;;GRP_1009991;;POS_606441;CON_1009991;CTP_CKV;15/10/2020;;
5;20240331;1;2;EUR;;GRP_1009992;;POS_606444;CON_1009992;CTP_CKV;15/10/2020;;
5;20240331;1;2;EUR;;GRP_1009993;;POS_606445;CON_1009993;CTP_CKV;16/10/2020;;
5;20240331;1;2;EUR;;GRP_1009993;;POS_606446;CON_1009993;CTP_CKV;16/10/2020;;
5;20240331;1;2;EUR;;GRP_1009997;;POS_606449;CON_1009997;CTP_CKV;19/10/2020;;
5;20240331;1;2;EUR;;GRP_1010002;;POS_606451;CON_1010002;CTP_CKV;20/10/2020;;
5;20240331;1;5;EUR;;GRP_1010008;;POS_606457;CON_1010008;CTP_CKV;11/12/2023;;
5;20240331;1;2;EUR;;GRP_0908230;;POS_606458;CON_0908230;CTP_CKV;24/05/2023;;
5;20240331;1;4;EUR;;GRP_1008329;;POS_606459;CON_1008329;CTP_CKV;13/11/2023;;
5;20240331;1;2;EUR;;GRP_1010009;;POS_606460;CON_1010009;CTP_CKV;16/06/2022;;
5;20240331;1;2;EUR;;GRP_1010012;;POS_606464;CON_1010012;CTP_CKV;21/10/2020;;
5;20240331;1;4;EUR;;GRP_1000576;;POS_606470;CON_1000576;CTP_CKV;20/05/2022;;
5;20240331;1;4;EUR;;GRP_1010025;;POS_606476;CON_1010025;CTP_CKV;15/06/2022;;
5;20240331;1;2;EUR;;GRP_1010026;;POS_606477;CON_1010026;CTP_CKV;02/08/2021;;
5;20240331;1;2;EUR;;GRP_1010030;;POS_606479;CON_1010030;CTP_CKV;05/11/2020;;
5;20240331;1;4;EUR;;GRP_1010031;;POS_606480;CON_1010031;CTP_CKV;13/12/2023;;
5;20240331;1;2;EUR;;GRP_1010036;;POS_606481;CON_1010036;CTP_CKV;02/07/2022;;
5;20240331;1;2;EUR;;GRP_1010039;;POS_606483;CON_1010039;CTP_CKV;06/11/2020;;
5;20240331;1;2;EUR;;GRP_1010046;;POS_606489;CON_1010046;CTP_CKV;16/05/2023;;
5;20240331;1;2;EUR;;GRP_1010048;;POS_606490;CON_1010048;CTP_CKV;24/03/2022;;
5;20240331;1;2;EUR;;GRP_1010048;;POS_606491;CON_1010048;CTP_CKV;06/11/2020;;
5;20240331;1;2;EUR;;GRP_1010054;;POS_606494;CON_1010054;CTP_CKV;02/11/2022;;
5;20240331;1;2;EUR;;GRP_1010058;;POS_606497;CON_1010058;CTP_CKV;02/11/2022;;
5;20240331;1;4;EUR;;GRP_1010059;;POS_606498;CON_1010059;CTP_CKV;19/01/2023;;
5;20240331;1;2;EUR;;GRP_1010062;;POS_606499;CON_1010062;CTP_CKV;16/11/2020;;
5;20240331;1;2;EUR;;GRP_1010065;;POS_606501;CON_1010065;CTP_CKV;18/11/2020;;
5;20240331;1;2;EUR;;GRP_1010072;;POS_606506;CON_1010072;CTP_CKV;20/11/2020;;
5;20240331;1;3;EUR;;GRP_1010080;;POS_606510;CON_1010080;CTP_CKV;09/10/2023;;
5;20240331;1;2;EUR;;GRP_1010080;;POS_606511;CON_1010080;CTP_CKV;24/11/2020;;
5;20240331;1;2;EUR;;GRP_1010086;;POS_606514;CON_1010086;CTP_CKV;26/11/2020;;
5;20240331;1;2;EUR;;GRP_1002787;;POS_606515;CON_1002787;CTP_CKV;17/11/2020;;
5;20240331;1;2;EUR;;GRP_1010091;;POS_606519;CON_1010091;CTP_CKV;25/11/2020;;
5;20240331;1;2;EUR;;GRP_1010093;;POS_606521;CON_1010093;CTP_CKV;02/11/2022;;
5;20240331;1;2;EUR;;GRP_1008733;;POS_606524;CON_1008733;CTP_CKV;26/11/2020;;
5;20240331;1;2;EUR;;GRP_1010103;;POS_606531;CON_1010103;CTP_CKV;30/11/2020;;
5;20240331;1;2;EUR;;GRP_1010103;;POS_606532;CON_1010103;CTP_CKV;30/11/2020;;
5;20240331;1;2;EUR;;GRP_1001695;;POS_606533;CON_1001695;CTP_CKV;26/11/2020;;
5;20240331;1;2;EUR;;GRP_1010105;;POS_606534;CON_1010105;CTP_CKV;30/11/2020;;
5;20240331;1;2;EUR;;GRP_1010109;;POS_606535;CON_1010109;CTP_CKV;02/07/2021;;
5;20240331;1;2;EUR;;GRP_1010110;;POS_606536;CON_1010110;CTP_CKV;03/12/2020;;
5;20240331;1;4;EUR;;GRP_1010115;;POS_606537;CON_1010115;CTP_CKV;06/07/2022;;
5;20240331;1;2;EUR;;GRP_1007825;;POS_606538;CON_1007825;CTP_CKV;03/12/2020;;
5;20240331;1;2;EUR;;GRP_1005187;;POS_606541;CON_1005187;CTP_CKV;08/12/2020;;
5;20240331;1;2;EUR;;GRP_1005187;;POS_606542;CON_1005187;CTP_CKV;08/12/2020;;
5;20240331;1;2;EUR;;GRP_1002783;;POS_606543;CON_1002783;CTP_CKV;04/12/2020;;
5;20240331;1;2;EUR;;GRP_1010123;;POS_606544;CON_1010123;CTP_CKV;02/12/2022;;
5;20240331;1;4;EUR;;GRP_1010124;;POS_606545;CON_1010124;CTP_CKV;11/09/2023;;
5;20240331;1;2;EUR;;GRP_1010132;;POS_606548;CON_1010132;CTP_CKV;09/12/2020;;
5;20240331;1;2;EUR;;GRP_1010135;;POS_606552;CON_1010135;CTP_CKV;02/11/2022;;
5;20240331;1;2;EUR;;GRP_1010138;;POS_606553;CON_1010138;CTP_CKV;17/12/2020;;
5;20240331;1;4;EUR;;GRP_1010145;;POS_606556;CON_1010145;CTP_CKV;19/01/2023;;
5;20240331;1;4;EUR;;GRP_1010146;;POS_606557;CON_1010146;CTP_CKV;28/02/2023;;
5;20240331;1;2;EUR;;GRP_1009367;;POS_606560;CON_1009367;CTP_CKV;11/12/2020;;
5;20240331;1;3;EUR;;GRP_1010166;;POS_606564;CON_1010166;CTP_CKV;11/03/2024;;
5;20240331;1;3;EUR;;GRP_1010166;;POS_606565;CON_1010166;CTP_CKV;12/07/2023;;
5;20240331;1;2;EUR;;GRP_1010167;;POS_606566;CON_1010167;CTP_CKV;22/12/2020;;
5;20240331;1;2;EUR;;GRP_1010168;;POS_606567;CON_1010168;CTP_CKV;22/12/2020;;
5;20240331;1;2;EUR;;GRP_1010170;;POS_606568;CON_1010170;CTP_CKV;29/07/2023;;
5;20240331;1;2;EUR;;GRP_1000928;;POS_606569;CON_1000928;CTP_CKV;16/12/2020;;
5;20240331;1;2;EUR;;GRP_1008182;;POS_606573;CON_1008182;CTP_CKV;22/12/2020;;
5;20240331;1;2;EUR;;GRP_1010183;;POS_606580;CON_1010183;CTP_CKV;29/12/2020;;
5;20240331;1;2;EUR;;GRP_1010186;;POS_606583;CON_1010186;CTP_CKV;08/01/2021;;
5;20240331;1;2;EUR;;GRP_1010195;;POS_606587;CON_1010195;CTP_CKV;12/01/2021;;
5;20240331;1;2;EUR;;GRP_1010195;;POS_606588;CON_1010195;CTP_CKV;12/01/2021;;
5;20240331;1;2;EUR;;GRP_1010196;;POS_606589;CON_1010196;CTP_CKV;13/01/2021;;
5;20240331;1;2;EUR;;GRP_1010199;;POS_606590;CON_1010199;CTP_CKV;13/01/2021;;
5;20240331;1;2;EUR;;GRP_1010200;;POS_606591;CON_1010200;CTP_CKV;02/01/2023;;
5;20240331;1;2;EUR;;GRP_1010203;;POS_606593;CON_1010203;CTP_CKV;14/01/2021;;
5;20240331;1;2;EUR;;GRP_1010203;;POS_606594;CON_1010203;CTP_CKV;14/01/2021;;
5;20240331;1;2;EUR;;GRP_1010204;;POS_606595;CON_1010204;CTP_CKV;12/01/2021;;
5;20240331;1;2;EUR;;GRP_1010211;;POS_606597;CON_1010211;CTP_CKV;18/01/2021;;
5;20240331;1;6;EUR;;GRP_1010215;;POS_606600;CON_1010215;CTP_CKV;07/07/2023;;
5;20240331;1;6;EUR;;GRP_1010215;;POS_606601;CON_1010215;CTP_CKV;07/07/2023;;
5;20240331;1;3;EUR;;GRP_1010218;;POS_606603;CON_1010218;CTP_CKV;08/01/2024;;
5;20240331;1;3;EUR;;GRP_1010239;;POS_606613;CON_1010239;CTP_CKV;05/02/2024;;
5;20240331;1;2;EUR;;GRP_1010241;;POS_606614;CON_1010241;CTP_CKV;27/01/2021;;
5;20240331;1;2;EUR;;GRP_1010251;;POS_606617;CON_1010251;CTP_CKV;02/01/2023;;
5;20240331;1;2;EUR;;GRP_1010252;;POS_606618;CON_1010252;CTP_CKV;27/01/2021;;
5;20240331;1;2;EUR;;GRP_1010252;;POS_606619;CON_1010252;CTP_CKV;27/01/2021;;
5;20240331;1;2;EUR;;GRP_1010256;;POS_606620;CON_1010256;CTP_CKV;02/06/2022;;
5;20240331;1;2;EUR;;GRP_1010258;;POS_606623;CON_1010258;CTP_CKV;30/01/2021;;
5;20240331;1;2;EUR;;GRP_1002403;;POS_606634;CON_1002403;CTP_CKV;03/02/2021;;
5;20240331;1;2;EUR;;GRP_1010274;;POS_606635;CON_1010274;CTP_CKV;04/02/2021;;
5;20240331;1;2;EUR;;GRP_1010274;;POS_606636;CON_1010274;CTP_CKV;04/02/2021;;
5;20240331;1;3;EUR;;GRP_1010276;;POS_606638;CON_1010276;CTP_CKV;04/12/2023;;
5;20240331;1;2;EUR;;GRP_1010282;;POS_606640;CON_1010282;CTP_CKV;08/02/2021;;
5;20240331;1;2;EUR;;GRP_1010290;;POS_606642;CON_1010290;CTP_CKV;11/02/2021;;
5;20240331;1;2;EUR;;GRP_1010292;;POS_606643;CON_1010292;CTP_CKV;15/02/2021;;
5;20240331;1;2;EUR;;GRP_1010292;;POS_606644;CON_1010292;CTP_CKV;15/02/2021;;
5;20240331;1;2;EUR;;GRP_1010294;;POS_606646;CON_1010294;CTP_CKV;15/02/2021;;
5;20240331;1;2;EUR;;GRP_1010296;;POS_606647;CON_1010296;CTP_CKV;12/02/2021;;
5;20240331;1;4;EUR;;GRP_1010299;;POS_606649;CON_1010299;CTP_CKV;07/03/2023;;
