STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;CDE_C013;DTE_END_PROT;PRD_PRODUCT;AUDIT_INFO
5;20240331;1;POS_1001853_HI_03;;01/07/2025;;
5;20240331;1;POS_1001853_HI_04;;01/07/2025;;
5;20240331;1;POS_1001853_HI_05;;01/07/2025;;
5;20240331;1;POS_1001853_HI_06;;01/07/2025;;
5;20240331;1;POS_1001853_HI_07;;01/07/2025;;
5;20240331;1;POS_1001855_HI_01;;01/07/2030;;
5;20240331;1;POS_1001859_HI_01;;01/05/2025;;
5;20240331;1;POS_1001868_HI_01;;01/06/2030;;
5;20240331;1;POS_1001869_HI_01;;01/07/2030;;
5;20240331;1;POS_1001870_HI_01;;01/07/2025;;
5;20240331;1;POS_1001871_HI_01;;01/09/2035;;
5;20240331;1;POS_1001871_HI_02;;01/09/2035;;
5;20240331;1;POS_1001873_HI_01;;01/06/2035;;
5;20240331;1;POS_1001874_HI_01;;01/07/2025;;
5;20240331;1;POS_1001883_HI_01;;01/08/2030;;
5;20240331;1;POS_1001885_HI_01;;01/08/2025;;
5;20240331;1;POS_1001885_HI_02;;01/08/2025;;
5;20240331;1;POS_1001885_HI_03;;01/08/2025;;
5;20240331;1;POS_1001888_HI_01;;01/11/2025;;
5;20240331;1;POS_1001889_HI_01;;01/09/2025;;
5;20240331;1;POS_1001898_HI_01;;01/09/2025;;
5;20240331;1;POS_1001898_HI_02;;01/09/2025;;
5;20240331;1;POS_1001899_HI_01;;01/01/2026;;
5;20240331;1;POS_1001900_HI_01;;01/09/2030;;
5;20240331;1;POS_1001905_HI_01;;01/12/2030;;
5;20240331;1;POS_1001906_HI_01;;01/10/2030;;
5;20240331;1;POS_1001912_HI_01;;01/12/2025;;
5;20240331;1;POS_1001913_HI_01;;01/01/2026;;
5;20240331;1;POS_1001914_HI_01;;01/11/2030;;
5;20240331;1;POS_1001916_HI_01;;01/01/2031;;
5;20240331;1;POS_1001922_HI_01;;01/12/2025;;
5;20240331;1;POS_1001924_HI_01;;01/02/2031;;
5;20240331;1;POS_1001933_HI_01;;01/12/2025;;
5;20240331;1;POS_1001933_HI_02;;01/12/2025;;
5;20240331;1;POS_1001939_HI_01;;01/01/2026;;
5;20240331;1;POS_1001939_HI_02;;01/01/2026;;
5;20240331;1;POS_1001939_HI_03;;01/01/2026;;
5;20240331;1;POS_1001939_HI_04;;01/01/2026;;
5;20240331;1;POS_1001941_HI_01;;01/02/2031;;
5;20240331;1;POS_1001942_HI_01;;01/03/2028;;
5;20240331;1;POS_1001951_HI_01;;01/03/2031;;
5;20240331;1;POS_1001956_HI_01;;01/09/2026;;
5;20240331;1;POS_1001967_HI_01;;01/06/2021;;
5;20240331;1;POS_1001972_HI_01;;01/12/2026;;
5;20240331;1;POS_1001974_HI_01;;01/05/2026;;
5;20240331;1;POS_1001974_HI_02;;01/05/2026;;
5;20240331;1;POS_1001978_HI_01;;01/07/2031;;
5;20240331;1;POS_1001985_HI_01;;01/05/2026;;
5;20240331;1;POS_1001988_HI_01;;01/07/2026;;
5;20240331;1;POS_1001988_HI_02;;01/07/2026;;
5;20240331;1;POS_1001989_HI_01;;01/06/2031;;
5;20240331;1;POS_1001990_HI_01;;01/06/2026;;
5;20240331;1;POS_1001992_HI_01;;01/05/2031;;
5;20240331;1;POS_1001992_HI_02;;01/05/2031;;
5;20240331;1;POS_1001995_HI_01;;01/06/2026;;
5;20240331;1;POS_1002005_HI_01;;01/07/2031;;
5;20240331;1;POS_1002007_HI_01;;01/09/2026;;
5;20240331;1;POS_1002008_HI_01;;01/09/2026;;
5;20240331;1;POS_1002009_HI_01;;01/10/2026;;
5;20240331;1;POS_1002011_HI_01;;01/08/2026;;
5;20240331;1;POS_1002019_HI_01;;01/09/2026;;
5;20240331;1;POS_1002021_HI_01;;01/10/2036;;
5;20240331;1;POS_1002021_HI_02;;01/10/2036;;
5;20240331;1;POS_1002024_HI_01;;01/10/2026;;
5;20240331;1;POS_1002026_HI_01;;01/10/2026;;
5;20240331;1;POS_1002031_HI_01;;01/07/2030;;
5;20240331;1;POS_1002033_HI_01;;01/07/2035;;
5;20240331;1;POS_1002033_HI_02;;01/07/2035;;
5;20240331;1;POS_1002033_HI_03;;01/07/2035;;
5;20240331;1;POS_1002033_HI_04;;01/07/2035;;
5;20240331;1;POS_1002034_HI_01;;01/09/2019;;
5;20240331;1;POS_1002034_HI_02;;01/09/2019;;
5;20240331;1;POS_1002038_HI_01;;01/07/2025;;
5;20240331;1;POS_1002039_HI_01;;01/07/2030;;
5;20240331;1;POS_1002040_HI_01;;01/07/2025;;
5;20240331;1;POS_1002041_HI_01;;15/07/2025;;
5;20240331;1;POS_1002051_HI_01;;19/07/2025;;
5;20240331;1;POS_1002063_HI_01;;01/03/2043;;
5;20240331;1;POS_1002067_HI_01;;01/04/2030;;
5;20240331;1;POS_1002067_HI_02;;01/04/2030;;
5;20240331;1;POS_1002071_HI_01;;01/12/2027;;
5;20240331;1;POS_1002074_HI_01;;01/11/2035;;
5;20240331;1;POS_1002075_HI_01;;01/08/2031;;
5;20240331;1;POS_1002081_HI_01;;01/08/2025;;
5;20240331;1;POS_1002083_HI_01;;01/08/2030;;
5;20240331;1;POS_1002096_HI_01;;01/08/2030;;
5;20240331;1;POS_1002097_HI_01;;01/09/2030;;
5;20240331;1;POS_1002106_HI_01;;20/08/2035;;
5;20240331;1;POS_1002107_HI_01;;03/08/2025;;
5;20240331;1;POS_1002111_HI_01;;01/11/2033;;
5;20240331;1;POS_1002113_HI_01;;01/02/2034;;
5;20240331;1;POS_1002114_HI_01;;01/07/2033;;
5;20240331;1;POS_1002115_HI_01;;01/09/2028;;
5;20240331;1;POS_1002125_HI_01;;01/09/2029;;
5;20240331;1;POS_1002126_HI_01;;01/06/2029;;
5;20240331;1;POS_1002131_HI_01;;01/09/2029;;
5;20240331;1;POS_1002132_HI_01;;01/09/2029;;
5;20240331;1;POS_1002135_HI_01;;01/09/2029;;
5;20240331;1;POS_1002137_HI_01;;01/12/2029;;
5;20240331;1;POS_1002139_HI_01;;01/08/2030;;
5;20240331;1;POS_1002141_HI_01;;01/08/2030;;
5;20240331;1;POS_1002143_HI_01;;01/08/2025;;
5;20240331;1;POS_1002146_HI_01;;01/12/2028;;
5;20240331;1;POS_1002152_HI_01;;01/04/2036;;
5;20240331;1;POS_1002155_HI_01;;01/09/2035;;
5;20240331;1;POS_1002155_HI_02;;01/09/2035;;
5;20240331;1;POS_1002157_HI_01;;01/09/2035;;
5;20240331;1;POS_1002168_HI_01;;15/09/2035;;
5;20240331;1;POS_1002171_HI_01;;01/10/2030;;
5;20240331;1;POS_1002172_HI_01;;16/09/2025;;
5;20240331;1;POS_1002173_HI_01;;01/10/2035;;
5;20240331;1;POS_1002174_HI_01;;08/09/2030;;
5;20240331;1;POS_1002179_HI_01;;22/09/2025;;
5;20240331;1;POS_1002183_HI_01;;21/09/2025;;
5;20240331;1;POS_1002184_HI_01;;01/09/2040;;
5;20240331;1;POS_1002187_HI_01;;01/09/2030;;
5;20240331;1;POS_1002191_HI_01;;01/09/2040;;
5;20240331;1;POS_1002195_HI_01;;28/09/2025;;
5;20240331;1;POS_1002202_HI_01;;29/09/2035;;
5;20240331;1;POS_1002203_HI_01;;29/09/2035;;
5;20240331;1;POS_1002206_HI_01;;30/09/2030;;
5;20240331;1;POS_1002207_HI_01;;01/10/2045;;
5;20240331;1;POS_1002207_HI_02;;01/10/2045;;
5;20240331;1;POS_1002208_HI_01;;01/10/2030;;
5;20240331;1;POS_1002212_HI_01;;01/11/2028;;
5;20240331;1;POS_1002212_HI_02;;01/11/2028;;
5;20240331;1;POS_1002225_HI_01;;01/05/2031;;
5;20240331;1;POS_1002226_HI_01;;01/10/2035;;
5;20240331;1;POS_1002233_HI_01;;01/10/2035;;
5;20240331;1;POS_1002237_HI_01;;18/10/2030;;
5;20240331;1;POS_1002240_HI_01;;01/10/2025;;
5;20240331;1;POS_1002245_HI_01;;19/10/2030;;
5;20240331;1;POS_1002247_HI_01;;01/10/2025;;
5;20240331;1;POS_1002248_HI_01;;01/10/2030;;
5;20240331;1;POS_1002249_HI_01;;22/10/2030;;
5;20240331;1;POS_1002251_HI_01;;01/10/2030;;
5;20240331;1;POS_1002258_HI_01;;25/10/2025;;
5;20240331;1;POS_1002260_HI_01;;01/08/2028;;
5;20240331;1;POS_1002262_HI_01;;25/10/2025;;
5;20240331;1;POS_1002264_HI_01;;01/10/2030;;
5;20240331;1;POS_1002264_HI_02;;01/10/2030;;
5;20240331;1;POS_1002265_HI_01;;01/11/2025;;
5;20240331;1;POS_1002267_HI_01;;01/10/2035;;
5;20240331;1;POS_1002270_HI_01;;01/09/2032;;
5;20240331;1;POS_1002273_HI_01;;01/10/2020;;
5;20240331;1;POS_1002273_HI_02;;01/10/2020;;
5;20240331;1;POS_1002273_HI_03;;01/10/2020;;
5;20240331;1;POS_1002274_HI_01;;01/02/2039;;
5;20240331;1;POS_1002275_HI_01;;01/11/2035;;
5;20240331;1;POS_1002276_HI_01;;02/11/2025;;
5;20240331;1;POS_1002277_HI_01;;01/11/2040;;
5;20240331;1;POS_1002277_HI_02;;01/11/2040;;
5;20240331;1;POS_1002279_HI_01;;03/11/2025;;
5;20240331;1;POS_1002280_HI_01;;01/11/2030;;
5;20240331;1;POS_1002281_HI_01;;01/11/2030;;
5;20240331;1;POS_1002287_HI_01;;01/11/2025;;
5;20240331;1;POS_1002298_HI_01;;01/11/2035;;
5;20240331;1;POS_1002298_HI_02;;01/11/2035;;
5;20240331;1;POS_1002299_HI_01;;01/11/2025;;
5;20240331;1;POS_1002301_HI_01;;01/11/2030;;
5;20240331;1;POS_1002305_HI_01;;01/03/2029;;
5;20240331;1;POS_1002305_HI_02;;01/03/2029;;
5;20240331;1;POS_1002306_HI_01;;16/11/2025;;
5;20240331;1;POS_1002308_HI_01;;01/11/2030;;
5;20240331;1;POS_1002310_HI_01;;23/11/2025;;
5;20240331;1;POS_1002311_HI_01;;01/11/2030;;
5;20240331;1;POS_1002316_HI_01;;01/12/2030;;
5;20240331;1;POS_1002318_HI_01;;19/11/2025;;
5;20240331;1;POS_1002321_HI_01;;01/11/2035;;
5;20240331;1;POS_1002324_HI_01;;01/11/2030;;
5;20240331;1;POS_1002326_HI_01;;01/12/2035;;
5;20240331;1;POS_1002329_HI_01;;27/11/2035;;
5;20240331;1;POS_1002333_HI_01;;01/02/2019;;
5;20240331;1;POS_1002333_HI_02;;01/02/2019;;
5;20240331;1;POS_1002335_HI_01;;01/12/2030;;
5;20240331;1;POS_1002341_HI_01;;01/12/2040;;
5;20240331;1;POS_1002341_HI_02;;01/12/2040;;
5;20240331;1;POS_1002357_HI_01;;15/12/2025;;
5;20240331;1;POS_1002359_HI_01;;17/12/2025;;
5;20240331;1;POS_1002362_HI_01;;01/12/2030;;
5;20240331;1;POS_1002366_HI_01;;20/12/2025;;
5;20240331;1;POS_1002373_HI_01;;01/12/2040;;
5;20240331;1;POS_1002375_HI_01;;01/04/2028;;
5;20240331;1;POS_1002380_HI_01;;01/12/2035;;
5;20240331;1;POS_1002381_HI_01;;28/12/2035;;
5;20240331;1;POS_1002391_HI_01;;01/01/2041;;
5;20240331;1;POS_1002397_HI_01;;13/01/2031;;
5;20240331;1;POS_1002403_HI_01;;01/03/2036;;
5;20240331;1;POS_1002403_HI_02;;01/03/2036;;
5;20240331;1;POS_1002404_HI_01;;01/08/2037;;
5;20240331;1;POS_1002410_HI_01;;01/01/2036;;
5;20240331;1;POS_1002411_HI_01;;01/01/2036;;
5;20240331;1;POS_1002417_HI_01;;24/01/2036;;
5;20240331;1;POS_1002424_HI_02;;01/01/2046;;
5;20240331;1;POS_1002425_HI_01;;26/01/2036;;
5;20240331;1;POS_1002427_HI_01;;01/02/2028;;
5;20240331;1;POS_1002428_HI_01;;27/01/2026;;
5;20240331;1;POS_1002434_HI_01;;01/01/2031;;
5;20240331;1;POS_1002435_HI_01;;01/01/2036;;
5;20240331;1;POS_1002435_HI_03;;01/01/2036;;
5;20240331;1;POS_1002437_HI_01;;01/01/2031;;
5;20240331;1;POS_1002438_HI_01;;01/01/2046;;
5;20240331;1;POS_1002448_HI_01;;05/02/2026;;
5;20240331;1;POS_1002453_HI_01;;05/02/2026;;
5;20240331;1;POS_1002453_HI_02;;05/02/2026;;
5;20240331;1;POS_1002454_HI_01;;09/02/2026;;
5;20240331;1;POS_1002457_HI_01;;01/04/2044;;
5;20240331;1;POS_1002457_HI_02;;01/04/2044;;
5;20240331;1;POS_1002457_HI_03;;01/04/2044;;
5;20240331;1;POS_1002459_HI_01;;01/02/2036;;
5;20240331;1;POS_1002466_HI_01;;01/02/2046;;
5;20240331;1;POS_1002466_HI_02;;01/02/2046;;
5;20240331;1;POS_1002468_HI_01;;13/02/2026;;
5;20240331;1;POS_1002469_HI_01;;01/02/2036;;
5;20240331;1;POS_1002470_HI_01;;01/12/2032;;
5;20240331;1;POS_1002471_HI_01;;01/02/2036;;
5;20240331;1;POS_1002477_HI_01;;01/02/2036;;
5;20240331;1;POS_1002478_HI_01;;01/07/2042;;
5;20240331;1;POS_1002478_HI_02;;01/07/2042;;
5;20240331;1;POS_1002482_HI_01;;01/02/2036;;
5;20240331;1;POS_1002486_HI_01;;24/02/2031;;
5;20240331;1;POS_1002490_HI_01;;01/02/2041;;
5;20240331;1;POS_1002492_HI_01;;01/02/2036;;
5;20240331;1;POS_1002505_HI_02;;01/03/2041;;
5;20240331;1;POS_1002506_HI_01;;01/03/2041;;
5;20240331;1;POS_1002506_HI_02;;01/03/2041;;
5;20240331;1;POS_1002509_HI_01;;06/03/2026;;
5;20240331;1;POS_1002513_HI_01;;09/03/2026;;
5;20240331;1;POS_1002513_HI_02;;09/03/2026;;
5;20240331;1;POS_1002514_HI_01;;01/03/2026;;
5;20240331;1;POS_1002516_HI_01;;10/03/2026;;
5;20240331;1;POS_1002519_HI_01;;01/03/2046;;
5;20240331;1;POS_1002522_HI_01;;01/04/2024;;
5;20240331;1;POS_1002530_HI_01;;01/03/2041;;
5;20240331;1;POS_1002530_HI_02;;01/03/2041;;
5;20240331;1;POS_1002531_HI_01;;20/03/2026;;
5;20240331;1;POS_1002532_HI_01;;21/03/2036;;
5;20240331;1;POS_1002533_HI_01;;17/03/2026;;
5;20240331;1;POS_1002534_HI_01;;21/03/2031;;
5;20240331;1;POS_1002536_HI_01;;21/03/2036;;
5;20240331;1;POS_1002538_HI_01;;22/03/2031;;
5;20240331;1;POS_1002540_HI_01;;01/03/2036;;
5;20240331;1;POS_1002545_HI_01;;01/03/2031;;
5;20240331;1;POS_1002546_HI_01;;01/03/2046;;
5;20240331;1;POS_1002549_HI_01;;01/04/2018;;
5;20240331;1;POS_1002549_HI_02;;01/04/2018;;
5;20240331;1;POS_1002549_HI_04;;01/04/2018;;
5;20240331;1;POS_1002554_HI_01;;01/10/2039;;
5;20240331;1;POS_1002556_HI_01;;23/03/2031;;
5;20240331;1;POS_1002562_HI_01;;30/03/2026;;
5;20240331;1;POS_1002564_HI_01;;01/04/2026;;
5;20240331;1;POS_1002572_HI_01;;01/05/2026;;
5;20240331;1;POS_1002580_HI_01;;01/07/2029;;
5;20240331;1;POS_1002585_HI_01;;08/04/2031;;
5;20240331;1;POS_1002588_HI_01;;01/04/2031;;
5;20240331;1;POS_1002588_HI_02;;01/04/2031;;
5;20240331;1;POS_1002588_HI_03;;01/04/2031;;
5;20240331;1;POS_1002591_HI_01;;01/03/2028;;
5;20240331;1;POS_1002594_HI_01;;14/04/2036;;
5;20240331;1;POS_1002595_HI_01;;01/04/2046;;
5;20240331;1;POS_1002599_HI_01;;01/04/2026;;
5;20240331;1;POS_1002602_HI_01;;13/04/2026;;
5;20240331;1;POS_1002610_HI_01;;01/04/2036;;
5;20240331;1;POS_1002613_HI_01;;01/04/2031;;
5;20240331;1;POS_1002616_HI_01;;01/04/2046;;
5;20240331;1;POS_1002621_HI_01;;01/04/2026;;
5;20240331;1;POS_1002632_HI_01;;01/04/2046;;
5;20240331;1;POS_1002632_HI_02;;01/04/2046;;
5;20240331;1;POS_1002633_HI_02;;01/05/2042;;
5;20240331;1;POS_1002634_HI_01;;01/05/2036;;
5;20240331;1;POS_1002635_HI_01;;01/04/2033;;
5;20240331;1;POS_1002636_HI_01;;01/05/2036;;
5;20240331;1;POS_1002656_HI_01;;01/05/2041;;
5;20240331;1;POS_1002659_HI_01;;01/05/2043;;
5;20240331;1;POS_1002659_HI_02;;01/05/2043;;
5;20240331;1;POS_1002670_HI_01;;01/11/2036;;
5;20240331;1;POS_1002670_HI_02;;01/11/2036;;
5;20240331;1;POS_1002672_HI_01;;29/05/2031;;
5;20240331;1;POS_1002673_HI_01;;01/05/2041;;
5;20240331;1;POS_1002674_HI_01;;01/05/2031;;
5;20240331;1;POS_1002676_HI_01;;01/11/2039;;
5;20240331;1;POS_1002676_HI_02;;01/11/2039;;
5;20240331;1;POS_1002679_HI_01;;01/05/2026;;
5;20240331;1;POS_1002679_HI_02;;01/05/2026;;
5;20240331;1;POS_1002680_HI_01;;01/05/2036;;
5;20240331;1;POS_1002683_HI_01;;01/07/2031;;
5;20240331;1;POS_1002686_HI_01;;01/06/2031;;
5;20240331;1;POS_1002687_HI_01;;01/06/2036;;
5;20240331;1;POS_1002690_HI_01;;01/06/2031;;
5;20240331;1;POS_1002692_HI_01;;01/06/2031;;
5;20240331;1;POS_1002692_HI_02;;01/06/2031;;
5;20240331;1;POS_1002692_HI_03;;01/06/2031;;
5;20240331;1;POS_1002692_HI_04;;01/06/2031;;
5;20240331;1;POS_1002697_HI_01;;01/06/2026;;
5;20240331;1;POS_1002700_HI_01;;01/06/2046;;
5;20240331;1;POS_1002709_HI_01;;01/07/2026;;
5;20240331;1;POS_1002711_HI_01;;01/04/2032;;
5;20240331;1;POS_1002712_HI_01;;01/06/2046;;
5;20240331;1;POS_1002714_HI_01;;01/06/2031;;
5;20240331;1;POS_1002715_HI_01;;01/06/2041;;
5;20240331;1;POS_1002715_HI_02;;01/06/2041;;
5;20240331;1;POS_1002716_HI_01;;22/06/2036;;
5;20240331;1;POS_1002716_HI_02;;22/06/2036;;
5;20240331;1;POS_1002719_HI_01;;01/06/2036;;
5;20240331;1;POS_1002723_HI_01;;01/10/2038;;
5;20240331;1;POS_1002723_HI_02;;01/10/2038;;
5;20240331;1;POS_1002725_HI_01;;01/06/2031;;
5;20240331;1;POS_1002725_HI_02;;01/06/2031;;
5;20240331;1;POS_1002726_HI_01;;01/06/2026;;
5;20240331;1;POS_1002732_HI_01;;01/06/2046;;
5;20240331;1;POS_1002732_HI_02;;01/06/2046;;
5;20240331;1;POS_1002733_HI_01;;01/06/2026;;
5;20240331;1;POS_1002735_HI_01;;01/06/2046;;
5;20240331;1;POS_1002735_HI_02;;01/06/2046;;
5;20240331;1;POS_1002736_HI_01;;30/06/2031;;
5;20240331;1;POS_1002738_HI_01;;29/06/2036;;
5;20240331;1;POS_1002742_HI_01;;01/07/2036;;
5;20240331;1;POS_1002745_HI_01;;01/07/2031;;
5;20240331;1;POS_1002745_HI_02;;01/07/2031;;
5;20240331;1;POS_1002749_HI_01;;01/07/2036;;
5;20240331;1;POS_1002752_HI_01;;01/07/2026;;
5;20240331;1;POS_1002754_HI_01;;01/11/2032;;
5;20240331;1;POS_1002759_HI_01;;01/07/2046;;
5;20240331;1;POS_1002769_HI_01;;01/10/2036;;
5;20240331;1;POS_1002777_HI_01;;01/08/2046;;
5;20240331;1;POS_1002783_HI_01;;01/12/2030;;
5;20240331;1;POS_1002784_HI_01;;01/07/2024;;
5;20240331;1;POS_1002786_HI_01;;01/07/2041;;
5;20240331;1;POS_1002786_HI_02;;01/07/2041;;
5;20240331;1;POS_1002786_HI_03;;01/07/2041;;
5;20240331;1;POS_1002787_HI_01;;26/07/2036;;
5;20240331;1;POS_1002791_HI_01;;28/07/2036;;
5;20240331;1;POS_1002792_HI_01;;01/08/2031;;
5;20240331;1;POS_1002794_HI_01;;01/09/2045;;
5;20240331;1;POS_1002795_HI_01;;01/08/2041;;
5;20240331;1;POS_1002799_HI_01;;01/08/2036;;
5;20240331;1;POS_1002799_HI_02;;01/08/2036;;
5;20240331;1;POS_1002801_HI_01;;01/03/2049;;
5;20240331;1;POS_1002803_HI_01;;01/08/2036;;
5;20240331;1;POS_1002808_HI_01;;01/08/2031;;
5;20240331;1;POS_1002811_HI_01;;08/08/2026;;
5;20240331;1;POS_1002812_HI_01;;01/08/2036;;
5;20240331;1;POS_1002812_HI_02;;01/08/2036;;
5;20240331;1;POS_1002815_HI_01;;01/08/2036;;
5;20240331;1;POS_1002816_HI_01;;10/08/2036;;
5;20240331;1;POS_1002819_HI_01;;01/09/2026;;
5;20240331;1;POS_1002822_HI_01;;01/08/2036;;
5;20240331;1;POS_1002827_HI_01;;17/08/2036;;
5;20240331;1;POS_1002830_HI_01;;01/09/2031;;
5;20240331;1;POS_1002834_HI_02;;01/09/2041;;
5;20240331;1;POS_1002834_HI_03;;01/09/2041;;
5;20240331;1;POS_1002834_HI_04;;01/09/2041;;
5;20240331;1;POS_1002838_HI_01;;01/08/2046;;
5;20240331;1;POS_1002840_HI_01;;01/01/2036;;
5;20240331;1;POS_1002847_HI_01;;01/08/2036;;
5;20240331;1;POS_1002848_HI_01;;01/08/2031;;
5;20240331;1;POS_1002849_HI_01;;29/08/2036;;
5;20240331;1;POS_1002854_HI_01;;01/11/2028;;
5;20240331;1;POS_1002854_HI_02;;01/11/2028;;
5;20240331;1;POS_1002861_HI_01;;01/09/2036;;
5;20240331;1;POS_1002863_HI_01;;01/11/2033;;
5;20240331;1;POS_1002866_HI_01;;01/09/2031;;
5;20240331;1;POS_1002867_HI_01;;01/05/2030;;
5;20240331;1;POS_1002867_HI_02;;01/05/2030;;
5;20240331;1;POS_1002875_HI_01;;14/09/2036;;
5;20240331;1;POS_1002879_HI_01;;01/10/2036;;
5;20240331;1;POS_1002879_HI_02;;01/10/2036;;
5;20240331;1;POS_1002881_HI_01;;01/09/2046;;
5;20240331;1;POS_1002883_HI_01;;01/09/2036;;
5;20240331;1;POS_1002885_HI_01;;01/09/2036;;
5;20240331;1;POS_1002885_HI_02;;01/09/2036;;
5;20240331;1;POS_1002886_HI_01;;01/09/2031;;
5;20240331;1;POS_1002890_HI_01;;01/09/2041;;
5;20240331;1;POS_1002894_HI_01;;01/09/2036;;
5;20240331;1;POS_1002897_HI_01;;01/10/2021;;
5;20240331;1;POS_1002912_HI_01;;01/09/2041;;
5;20240331;1;POS_1002916_HI_01;;01/10/2031;;
5;20240331;1;POS_1002920_HI_01;;01/10/2031;;
5;20240331;1;POS_1002924_HI_01;;01/10/2053;;
5;20240331;1;POS_1002924_HI_02;;01/10/2053;;
5;20240331;1;POS_1002924_HI_03;;01/10/2053;;
5;20240331;1;POS_1002929_HI_01;;01/04/2028;;
5;20240331;1;POS_1002933_HI_01;;17/10/2019;;
5;20240331;1;POS_1002934_HI_01;;16/10/2026;;
5;20240331;1;POS_1002936_HI_01;;01/10/2031;;
5;20240331;1;POS_1002937_HI_01;;01/12/2020;;
5;20240331;1;POS_1002937_HI_02;;01/12/2020;;
5;20240331;1;POS_1002940_HI_01;;01/10/2026;;
5;20240331;1;POS_1002944_HI_01;;19/03/2032;;
5;20240331;1;POS_1002945_HI_01;;01/10/2026;;
5;20240331;1;POS_1002952_HI_01;;01/11/2036;;
5;20240331;1;POS_1002952_HI_02;;01/11/2036;;
5;20240331;1;POS_1002954_HI_01;;01/10/2041;;
5;20240331;1;POS_1002956_HI_01;;01/10/2046;;
5;20240331;1;POS_1002956_HI_02;;01/10/2046;;
5;20240331;1;POS_1002957_HI_01;;01/10/2046;;
5;20240331;1;POS_1002961_HI_01;;03/11/2019;;
5;20240331;1;POS_1002964_HI_01;;01/11/2036;;
5;20240331;1;POS_1002966_HI_01;;01/02/2032;;
5;20240331;1;POS_1002968_HI_01;;01/11/2036;;
5;20240331;1;POS_1002968_HI_02;;01/11/2036;;
5;20240331;1;POS_1002968_HI_03;;01/11/2036;;
5;20240331;1;POS_1002969_HI_01;;01/11/2031;;
5;20240331;1;POS_1002971_HI_01;;01/03/2032;;
5;20240331;1;POS_1002972_HI_01;;01/01/2029;;
5;20240331;1;POS_1002976_HI_01;;01/11/2041;;
5;20240331;1;POS_1002977_HI_01;;01/11/2036;;
5;20240331;1;POS_1002977_HI_02;;01/11/2036;;
5;20240331;1;POS_1002982_HI_01;;01/11/2036;;
5;20240331;1;POS_1002982_HI_02;;01/11/2036;;
5;20240331;1;POS_1002983_HI_01;;01/11/2041;;
5;20240331;1;POS_1002984_HI_01;;01/11/2036;;
5;20240331;1;POS_1002984_HI_02;;01/11/2036;;
5;20240331;1;POS_1002984_HI_03;;01/11/2036;;
5;20240331;1;POS_1002985_HI_01;;21/11/2031;;
5;20240331;1;POS_1002991_HI_01;;01/11/2031;;
5;20240331;1;POS_1002995_HI_01;;01/11/2046;;
5;20240331;1;POS_1003001_HI_01;;01/11/2031;;
5;20240331;1;POS_1003005_HI_01;;01/11/2031;;
5;20240331;1;POS_1003008_HI_01;;01/08/2042;;
5;20240331;1;POS_1003009_HI_01;;28/11/2026;;
5;20240331;1;POS_1003012_HI_01;;01/05/2042;;
5;20240331;1;POS_1003012_HI_02;;01/05/2042;;
5;20240331;1;POS_1003022_HI_01;;01/12/2026;;
5;20240331;1;POS_1003023_HI_01;;01/12/2036;;
5;20240331;1;POS_1003025_HI_01;;01/12/2041;;
5;20240331;1;POS_1003026_HI_01;;01/12/2026;;
5;20240331;1;POS_1003031_HI_01;;01/09/2040;;
5;20240331;1;POS_1003039_HI_01;;01/01/2032;;
5;20240331;1;POS_1003044_HI_01;;01/12/2046;;
5;20240331;1;POS_1003045_HI_01;;13/12/2036;;
5;20240331;1;POS_1003048_HI_01;;01/02/2039;;
5;20240331;1;POS_1003048_HI_02;;01/02/2039;;
5;20240331;1;POS_1003050_HI_01;;19/12/2026;;
5;20240331;1;POS_1003054_HI_01;;01/12/2036;;
5;20240331;1;POS_1003055_HI_01;;01/12/2046;;
5;20240331;1;POS_1003055_HI_02;;01/12/2046;;
5;20240331;1;POS_1003057_HI_01;;01/01/2037;;
5;20240331;1;POS_1003059_HI_01;;20/12/2026;;
5;20240331;1;POS_1003063_HI_01;;01/12/2034;;
5;20240331;1;POS_1003069_HI_01;;01/05/2044;;
5;20240331;1;POS_1003072_HI_01;;01/06/2031;;
5;20240331;1;POS_1003073_HI_01;;01/07/2042;;
5;20240331;1;POS_1003075_HI_01;;01/12/2026;;
5;20240331;1;POS_1003080_HI_01;;04/01/2027;;
5;20240331;1;POS_1003082_HI_01;;08/01/2027;;
5;20240331;1;POS_1003085_HI_01;;01/01/2037;;
5;20240331;1;POS_1003086_HI_01;;01/01/2042;;
5;20240331;1;POS_1003088_HI_01;;03/01/2032;;
5;20240331;1;POS_1003090_HI_01;;10/01/2027;;
5;20240331;1;POS_1003091_HI_01;;10/01/2037;;
5;20240331;1;POS_1003095_HI_01;;12/01/2037;;
5;20240331;1;POS_1003097_HI_01;;01/01/2037;;
5;20240331;1;POS_1003110_HI_01;;01/05/2039;;
5;20240331;1;POS_1003112_HI_01;;01/09/2027;;
5;20240331;1;POS_1003115_HI_01;;01/01/2027;;
5;20240331;1;POS_1003115_HI_02;;01/01/2027;;
5;20240331;1;POS_1003115_HI_03;;01/01/2027;;
5;20240331;1;POS_1003115_HI_04;;01/01/2027;;
5;20240331;1;POS_1003118_HI_01;;01/01/2032;;
5;20240331;1;POS_1003119_HI_01;;26/01/2037;;
5;20240331;1;POS_1003123_HI_01;;01/01/2047;;
5;20240331;1;POS_1003123_HI_02;;01/01/2047;;
5;20240331;1;POS_1003126_HI_01;;01/02/2047;;
